method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,training_time,communication_time,evaluation_time,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,stage,source_partial
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.10557261854410172,8.563602665439248,8.563602665439248,6.022011237218976,9.852675965055823,601,100601,200601,1279065326,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8329606652259827,0.015963464975357056,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.15341636538505554,9.155954139307141,9.155954139307141,6.426428474485874,10.24231057241559,601,100601,200601,1279065326,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8333552479743958,0.014388011768460274,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.10945252329111099,9.760573333129287,9.760573333129287,6.9451097920536995,10.626122610643506,601,100601,200601,1279065326,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8340663909912109,0.011350180022418499,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.1556800752878189,10.311886236071587,10.311886236071587,7.360254192724824,11.0856106095016,601,100601,200601,1279065326,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8342773914337158,0.010369707830250263,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.15439163148403168,10.836607163771987,10.836607163771987,7.703888319432735,11.562954192981124,601,100601,200601,1279065326,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8345527648925781,0.009394004009664059,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.10817892849445343,11.23620294034481,11.23620294034481,7.966238897293806,12.080927949398756,601,100601,200601,1279065326,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8345986604690552,0.00926857627928257,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.12286414206027985,11.566520446911454,11.566520446911454,8.227239547297359,12.544280925765634,601,100601,200601,1279065326,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.8346094489097595,0.009578718803822994,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.1302035003900528,12.016739690676332,12.016739690676332,8.542522817850113,13.081606063991785,601,100601,200601,1279065326,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.8347668647766113,0.008812799118459225,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.12199462950229645,12.422427300363779,12.422427300363779,8.811687789857388,13.563925007358193,601,100601,200601,1279065326,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8344526886940002,0.009990327060222626,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.10840313136577606,12.840112820267677,12.840112820267677,9.085082350298762,13.971550500020385,601,100601,200601,1279065326,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.834377110004425,0.010369908064603806,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.13137517869472504,13.283887974917889,13.283887974917889,9.461274459958076,14.53633702173829,601,100601,200601,1279065326,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.83421790599823,0.010638903826475143,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.10581397265195847,13.693026147782803,13.693026147782803,9.662975076586008,14.93961668945849,601,100601,200601,1279065326,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8342331051826477,0.010500429198145866,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.1669645458459854,14.111902417615056,14.111902417615056,10.014462212100625,15.504173498600721,601,100601,200601,1279065326,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8344802260398865,0.009925881400704384,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.13184213638305664,14.459229512140155,14.459229512140155,10.243378898128867,16.070493223145604,601,100601,200601,1279065326,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8345059156417847,0.009589730761945248,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.10596797615289688,14.83494777791202,14.83494777791202,10.554881954565644,16.671810185536742,601,100601,200601,1279065326,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8346989154815674,0.008781865239143372,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.13292188942432404,15.13180386275053,15.13180386275053,10.742044884711504,17.256854712963104,601,100601,200601,1279065326,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.834755539894104,0.008423160761594772,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.09713293612003326,15.450081370770931,15.450081370770931,10.99661155603826,17.830945558845997,601,100601,200601,1279065326,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8345893621444702,0.00934119988232851,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.11414659768342972,15.774268984794617,15.774268984794617,11.19344687461853,18.342614149674773,601,100601,200601,1279065326,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8344932794570923,0.009584090672433376,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.13462387025356293,16.138002222403884,16.138002222403884,11.49830861017108,18.862654093652964,601,100601,200601,1279065326,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8345506191253662,0.009711629711091518,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.1349198818206787,16.382410844787955,16.382410844787955,11.674520466476679,19.437013905495405,601,100601,200601,1279065326,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8343274593353271,0.0102279307320714,0.1,pilot,pilot/partials/NOG-FO__m8__seed601__cfg621814fe26af.json
NOG-FO,NOG-opt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.37023794651031494,0.5149352513253689,0.5149352513253689,0.37666519172489643,0.3301729653030634,602,100602,200602,608062620,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.09241630882024765,0.24772152304649353,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.3482596278190613,1.153099061921239,1.153099061921239,0.9460124969482422,0.6643725913017988,602,100602,200602,608062620,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.1901622861623764,0.24250319600105286,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.342556357383728,1.7320627737790346,1.7320627737790346,1.4488368835300207,1.0406915545463562,602,100602,200602,608062620,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.27903077006340027,0.23437514901161194,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.3017919957637787,2.3270251657813787,2.3270251657813787,1.754953434690833,1.3641530219465494,602,100602,200602,608062620,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.3624453842639923,0.22361990809440613,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.31609004735946655,2.906195653602481,2.906195653602481,2.269463188946247,1.7349028997123241,602,100602,200602,608062620,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.445864737033844,0.20932747423648834,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.2727324962615967,3.5239643659442663,3.5239643659442663,2.7329196706414223,2.085766928270459,602,100602,200602,608062620,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.52076655626297,0.19303463399410248,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,168,168,84,8,y_bar,0.1,0.1,0.1,2,1.0,0.2637620270252228,4.075188724324107,4.075188724324107,3.139122487977147,2.4887983817607164,602,100602,200602,608062620,sfo,1360,1360,170,"[170, 170, 170, 170, 170, 170, 170, 170]",917504,170,170,-0.5859764814376831,0.17548330128192902,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,192,192,96,8,y_bar,0.1,0.1,0.1,2,1.0,0.22715158760547638,4.565106380730867,4.565106380730867,3.5607343316078186,2.930610591545701,602,100602,200602,608062620,sfo,1552,1552,194,"[194, 194, 194, 194, 194, 194, 194, 194]",1048576,194,194,-0.6441507339477539,0.156291663646698,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,216,216,108,8,y_bar,0.1,0.1,0.1,2,1.0,0.2101396769285202,5.095150521025062,5.095150521025062,3.9560184814035892,3.334825709462166,602,100602,200602,608062620,sfo,1744,1744,218,"[218, 218, 218, 218, 218, 218, 218, 218]",1179648,218,218,-0.6901378035545349,0.1381898820400238,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,240,240,120,8,y_bar,0.1,0.1,0.1,2,1.0,0.16525639593601227,5.59321104362607,5.59321104362607,4.304964508861303,3.824433349072933,602,100602,200602,608062620,sfo,1936,1936,242,"[242, 242, 242, 242, 242, 242, 242, 242]",1310720,242,242,-0.7321548461914062,0.11808790266513824,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,264,264,132,8,y_bar,0.1,0.1,0.1,2,1.0,0.17679376900196075,6.10644175298512,6.10644175298512,4.59808873385191,4.30313766002655,602,100602,200602,608062620,sfo,2128,2128,266,"[266, 266, 266, 266, 266, 266, 266, 266]",1441792,266,266,-0.7634484171867371,0.09990543127059937,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,288,288,144,8,y_bar,0.1,0.1,0.1,2,1.0,0.15903455018997192,6.614984465762973,6.614984465762973,5.0387945137917995,4.784100169315934,602,100602,200602,608062620,sfo,2320,2320,290,"[290, 290, 290, 290, 290, 290, 290, 290]",1572864,290,290,-0.7869876027107239,0.08327509462833405,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,312,312,156,8,y_bar,0.1,0.1,0.1,2,1.0,0.1727273017168045,7.113664800301194,7.113664800301194,5.42301257699728,5.24156466498971,602,100602,200602,608062620,sfo,2512,2512,314,"[314, 314, 314, 314, 314, 314, 314, 314]",1703936,314,314,-0.8041102886199951,0.06858211010694504,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,336,336,168,8,y_bar,0.1,0.1,0.1,2,1.0,0.13903547823429108,7.543178800493479,7.543178800493479,5.641502398997545,5.768443772569299,602,100602,200602,608062620,sfo,2704,2704,338,"[338, 338, 338, 338, 338, 338, 338, 338]",1835008,338,338,-0.8156239986419678,0.05652089789509773,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,360,360,180,8,y_bar,0.1,0.1,0.1,2,1.0,0.12085254490375519,8.020973909646273,8.020973909646273,6.0240097139030695,6.243271863088012,602,100602,200602,608062620,sfo,2896,2896,362,"[362, 362, 362, 362, 362, 362, 362, 362]",1966080,362,362,-0.8224096298217773,0.04824552312493324,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,384,384,192,8,y_bar,0.1,0.1,0.1,2,1.0,0.12407806515693665,8.529117465019226,8.529117465019226,6.464585000649095,6.705273974686861,602,100602,200602,608062620,sfo,3088,3088,386,"[386, 386, 386, 386, 386, 386, 386, 386]",2097152,386,386,-0.827763020992279,0.040424447506666183,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,408,408,204,8,y_bar,0.1,0.1,0.1,2,1.0,0.12530623376369476,9.057966578751802,9.057966578751802,6.8528818394988775,7.099772671237588,602,100602,200602,608062620,sfo,3280,3280,410,"[410, 410, 410, 410, 410, 410, 410, 410]",2228224,410,410,-0.8318537473678589,0.03335260972380638,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,432,432,216,8,y_bar,0.1,0.1,0.1,2,1.0,0.12327418476343155,9.656930701807141,9.656930701807141,7.372652681544423,7.485699778422713,602,100602,200602,608062620,sfo,3472,3472,434,"[434, 434, 434, 434, 434, 434, 434, 434]",2359296,434,434,-0.8348988890647888,0.026944808661937714,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,456,456,228,8,y_bar,0.1,0.1,0.1,2,1.0,0.13616615533828735,10.17223908752203,10.17223908752203,7.738213071599603,7.951858816668391,602,100602,200602,608062620,sfo,3664,3664,458,"[458, 458, 458, 458, 458, 458, 458, 458]",2490368,458,458,-0.8364222049713135,0.02335212007164955,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,480,480,240,8,y_bar,0.1,0.1,0.1,2,1.0,0.08805706351995468,10.69663173891604,10.69663173891604,7.995426969602704,8.39916206523776,602,100602,200602,608062620,sfo,3856,3856,482,"[482, 482, 482, 482, 482, 482, 482, 482]",2621440,482,482,-0.837498664855957,0.020351747050881386,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,504,504,252,8,y_bar,0.1,0.1,0.1,2,1.0,0.16865457594394684,11.148063953965902,11.148063953965902,8.383133130148053,8.870343012735248,602,100602,200602,608062620,sfo,4048,4048,506,"[506, 506, 506, 506, 506, 506, 506, 506]",2752512,506,506,-0.8389167189598083,0.015549052506685257,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,528,528,264,8,y_bar,0.1,0.1,0.1,2,1.0,0.11904899775981903,11.553918542340398,11.553918542340398,8.672468921169639,9.421103032305837,602,100602,200602,608062620,sfo,4240,4240,530,"[530, 530, 530, 530, 530, 530, 530, 530]",2883584,530,530,-0.8395663499832153,0.01255464181303978,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,552,552,276,8,y_bar,0.1,0.1,0.1,2,1.0,0.15220938622951508,11.901228966191411,11.901228966191411,8.83718654513359,9.97133987210691,602,100602,200602,608062620,sfo,4432,4432,554,"[554, 554, 554, 554, 554, 554, 554, 554]",3014656,554,554,-0.8397122025489807,0.0125654311850667,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,576,576,288,8,y_bar,0.1,0.1,0.1,2,1.0,0.12002623081207275,12.254856439307332,12.254856439307332,9.134733349084854,10.60133958607912,602,100602,200602,608062620,sfo,4624,4624,578,"[578, 578, 578, 578, 578, 578, 578, 578]",3145728,578,578,-0.8401473164558411,0.01032668724656105,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,600,600,300,8,y_bar,0.1,0.1,0.1,2,1.0,0.12353689223527908,12.704870775341988,12.704870775341988,9.45493559166789,11.121068997308612,602,100602,200602,608062620,sfo,4816,4816,602,"[602, 602, 602, 602, 602, 602, 602, 602]",3276800,602,602,-0.8400048613548279,0.010940185748040676,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,624,624,312,8,y_bar,0.1,0.1,0.1,2,1.0,0.10622022300958633,13.165447549894452,13.165447549894452,9.856676103547215,11.606888093054295,602,100602,200602,608062620,sfo,5008,5008,626,"[626, 626, 626, 626, 626, 626, 626, 626]",3407872,626,626,-0.8402392864227295,0.00993404258042574,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,648,648,324,8,y_bar,0.1,0.1,0.1,2,1.0,0.12105561047792435,13.490658655762672,13.490658655762672,10.123507365584373,12.242105768993497,602,100602,200602,608062620,sfo,5200,5200,650,"[650, 650, 650, 650, 650, 650, 650, 650]",3538944,650,650,-0.840556263923645,0.009024793282151222,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,672,672,336,8,y_bar,0.1,0.1,0.1,2,1.0,0.10793651640415192,13.846863409504294,13.846863409504294,10.262893481180072,12.843315267935395,602,100602,200602,608062620,sfo,5392,5392,674,"[674, 674, 674, 674, 674, 674, 674, 674]",3670016,674,674,-0.840408444404602,0.009367235004901886,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,696,696,348,8,y_bar,0.1,0.1,0.1,2,1.0,0.10927349328994751,14.214708490297198,14.214708490297198,10.569686008617282,13.380871890112758,602,100602,200602,608062620,sfo,5584,5584,698,"[698, 698, 698, 698, 698, 698, 698, 698]",3801088,698,698,-0.8404570817947388,0.009824983775615692,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,720,720,360,8,y_bar,0.1,0.1,0.1,2,1.0,0.1385093778371811,14.574938148260117,14.574938148260117,10.862169172614813,13.985383974388242,602,100602,200602,608062620,sfo,5776,5776,722,"[722, 722, 722, 722, 722, 722, 722, 722]",3932160,722,722,-0.8405870199203491,0.009707462042570114,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,744,744,372,8,y_bar,0.1,0.1,0.1,2,1.0,0.16970758140087128,14.956800358369946,14.956800358369946,11.101103566586971,14.533987369388342,602,100602,200602,608062620,sfo,5968,5968,746,"[746, 746, 746, 746, 746, 746, 746, 746]",4063232,746,746,-0.8407046794891357,0.00869730394333601,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,768,768,384,8,y_bar,0.1,0.1,0.1,2,1.0,0.09721577167510986,15.393111530691385,15.393111530691385,11.349121488630772,15.007838997989893,602,100602,200602,608062620,sfo,6160,6160,770,"[770, 770, 770, 770, 770, 770, 770, 770]",4194304,770,770,-0.8406172394752502,0.008791826665401459,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,792,792,396,8,y_bar,0.1,0.1,0.1,2,1.0,0.09469921141862869,15.83278332836926,15.83278332836926,11.651037983596325,15.558469694107771,602,100602,200602,608062620,sfo,6352,6352,794,"[794, 794, 794, 794, 794, 794, 794, 794]",4325376,794,794,-0.8404873609542847,0.009327144362032413,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,816,816,408,8,y_bar,0.1,0.1,0.1,2,1.0,0.12882529199123383,16.269140154123306,16.269140154123306,11.950450463220477,16.101564390584826,602,100602,200602,608062620,sfo,6544,6544,818,"[818, 818, 818, 818, 818, 818, 818, 818]",4456448,818,818,-0.8406445980072021,0.00813243631273508,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,840,840,420,8,y_bar,0.1,0.1,0.1,2,1.0,0.13215848803520203,16.7114428691566,16.7114428691566,12.266786402091384,16.593402445316315,602,100602,200602,608062620,sfo,6736,6736,842,"[842, 842, 842, 842, 842, 842, 842, 842]",4587520,842,842,-0.8404408097267151,0.00874753575772047,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,864,864,432,8,y_bar,0.1,0.1,0.1,2,1.0,0.15802760422229767,17.112182095646858,17.112182095646858,12.537866258993745,17.153142036870122,602,100602,200602,608062620,sfo,6928,6928,866,"[866, 866, 866, 866, 866, 866, 866, 866]",4718592,866,866,-0.8404141068458557,0.009035566821694374,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,888,888,444,8,y_bar,0.1,0.1,0.1,2,1.0,0.1212393045425415,17.536326076835394,17.536326076835394,12.76870952732861,17.711328400298953,602,100602,200602,608062620,sfo,7120,7120,890,"[890, 890, 890, 890, 890, 890, 890, 890]",4849664,890,890,-0.8404910564422607,0.009332682937383652,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,912,912,456,8,y_bar,0.1,0.1,0.1,2,1.0,0.13360503315925598,17.969118550419807,17.969118550419807,13.093396633863449,18.1849274802953,602,100602,200602,608062620,sfo,7312,7312,914,"[914, 914, 914, 914, 914, 914, 914, 914]",4980736,914,914,-0.8403726816177368,0.00926706288009882,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,936,936,468,8,y_bar,0.1,0.1,0.1,2,1.0,0.09858958423137665,18.391124434769154,18.391124434769154,13.385167608037591,18.739869771525264,602,100602,200602,608062620,sfo,7504,7504,938,"[938, 938, 938, 938, 938, 938, 938, 938]",5111808,938,938,-0.8401302099227905,0.009710428304970264,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,960,960,480,8,y_bar,0.1,0.1,0.1,2,1.0,0.10655494779348373,18.82334278896451,18.82334278896451,13.685752965509892,19.274309845641255,602,100602,200602,608062620,sfo,7696,7696,962,"[962, 962, 962, 962, 962, 962, 962, 962]",5242880,962,962,-0.8402745723724365,0.009396621026098728,0.1,pilot,pilot/partials/NOG-FO__m8__seed602__cfg2b7ee8cc86cf.json
NOG-FO,NOG-opt,24,24,12,8,y_bar,0.1,0.1,0.1,2,1.0,0.31391361355781555,0.4632171504199505,0.4632171504199505,0.3894727900624275,0.4767476338893175,603,100603,200603,113986795,sfo,208,208,26,"[26, 26, 26, 26, 26, 26, 26, 26]",131072,26,26,-0.08814197778701782,0.24522389471530914,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,48,48,24,8,y_bar,0.1,0.1,0.1,2,1.0,0.3295663297176361,0.9844491686671972,0.9844491686671972,0.7235805410891771,0.8728005159646273,603,100603,200603,113986795,sfo,400,400,50,"[50, 50, 50, 50, 50, 50, 50, 50]",262144,50,50,-0.18737605214118958,0.2400396764278412,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,72,72,36,8,y_bar,0.1,0.1,0.1,2,1.0,0.33563169836997986,1.5654645171016455,1.5654645171016455,1.1351374704390764,1.243182608857751,603,100603,200603,113986795,sfo,592,592,74,"[74, 74, 74, 74, 74, 74, 74, 74]",393216,74,74,-0.2780601680278778,0.23188728094100952,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,96,96,48,8,y_bar,0.1,0.1,0.1,2,1.0,0.33185437321662903,2.174231244251132,2.174231244251132,1.5132745318114758,1.57288633659482,603,100603,200603,113986795,sfo,784,784,98,"[98, 98, 98, 98, 98, 98, 98, 98]",524288,98,98,-0.3664860129356384,0.22051426768302917,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,120,120,60,8,y_bar,0.1,0.1,0.1,2,1.0,0.3143625855445862,2.7483312878757715,2.7483312878757715,2.0202114414423704,1.9486773572862148,603,100603,200603,113986795,sfo,976,976,122,"[122, 122, 122, 122, 122, 122, 122, 122]",655360,122,122,-0.4437600076198578,0.20734678208827972,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
NOG-FO,NOG-opt,144,144,72,8,y_bar,0.1,0.1,0.1,2,1.0,0.2782685458660126,3.357921412214637,3.357921412214637,2.561656018719077,2.311806509271264,603,100603,200603,113986795,sfo,1168,1168,146,"[146, 146, 146, 146, 146, 146, 146, 146]",786432,146,146,-0.5158861875534058,0.19186560809612274,0.1,pilot,pilot/partials/NOG-FO__m8__seed603__cfg0e0cb13abe4c.json
