method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
NOG-ZO,NOG,7678,7678,8,y_bar,26.94611167907715,1,100001,200001,988732541,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3871980905532837,0.016664246097207,0.002,0.8339424729347229,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,1.3319748640060425
NOG-ZO,NOG,7678,7678,8,y_bar,26.946590423583984,0,100000,200000,952307147,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.387556791305542,0.0172707866877317,0.002,0.8334203362464905,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.8193400502204895
NOG-ZO,NOG,7678,7678,8,y_bar,25.9380841255188,5,100005,200005,1129750262,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1928338408470153,0.0167229641228914,0.002,0.9040408134460448,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.355214923620224
NOG-ZO,NOG,7678,7678,8,y_bar,25.871950387954712,6,100006,200006,774811492,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.190743088722229,0.0110087161883711,0.002,0.9056611061096193,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.2959155738353729
NOG-ZO,NOG,7678,7678,8,y_bar,25.821121215820312,7,100007,200007,945662513,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1931290179491043,0.0128724994137883,0.002,0.9049209952354432,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.216232568025589
NOG-ZO,NOG,7678,7678,8,y_bar,25.87231993675232,8,100008,200008,410665665,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1906162053346634,0.0109070222824811,0.002,0.9049209952354432,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.3899736404418945
NOG-ZO,NOG,7678,7678,8,y_bar,26.1657452583313,15,100015,200015,1915637077,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1921691000461578,0.0162609480321407,0.002,0.9040207862854004,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.1036634072661399
NOG-ZO,NOG,7678,7678,8,y_bar,27.05051064491272,19,100019,200019,1818151458,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3883038163185119,0.0171596091240644,0.002,0.8316083550453186,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.8676985502243042
NOG-ZO,NOG,7678,7678,8,y_bar,27.13305950164795,18,100018,200018,1893052996,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3860542476177215,0.0178487617522478,0.002,0.8343110084533691,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.9838650226593018
NOG-ZO,NOG,7678,7678,8,y_bar,26.90183806419373,17,100017,200017,907039450,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3843216300010681,0.0176331177353858,0.002,0.834618091583252,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.978495955467224
NOG-ZO,NOG,7678,7678,8,y_bar,26.84217071533203,16,100016,200016,1991770282,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3865919113159179,0.0148126780986785,0.002,0.8332360982894897,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.9052350521087646
NOG-ZO,NOG,7678,7678,8,y_bar,26.960760593414307,15,100015,200015,1915637077,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3859382271766662,0.0162115357816219,0.002,0.8348023891448975,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,1.0099401473999023
NOG-ZO,NOG,7678,7678,8,y_bar,26.200361967086792,14,100014,200014,1152793031,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1923953592777252,0.0117608625441789,0.002,0.903300642967224,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.2209628820419311
NOG-ZO,NOG,7678,7678,8,y_bar,25.909652709960938,17,100017,200017,907039450,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1930298209190368,0.0114969164133071,0.002,0.9045408964157104,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.283499002456665
NOG-ZO,NOG,7678,7678,8,y_bar,26.15727400779724,13,100013,200013,846028571,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1922943741083145,0.0100667513906955,0.002,0.9041208028793336,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.3596107959747314
NOG-ZO,NOG,7678,7678,8,y_bar,26.136589527130127,11,100011,200011,878362966,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1914680153131485,0.0142479091882705,0.002,0.9044008851051332,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.3569389879703522
NOG-ZO,NOG,7678,7678,8,y_bar,26.243715286254883,10,100010,200010,498069103,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1918693631887436,0.0103535111993551,0.002,0.9040207862854004,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.3428674936294555
NOG-ZO,NOG,7678,7678,8,y_bar,27.388397216796875,14,100014,200014,1152793031,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3882334530353546,0.0184928737580776,0.002,0.8324682712554932,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.5494150519371033
NOG-ZO,NOG,7678,7678,8,y_bar,27.29071044921875,13,100013,200013,846028571,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3875530958175659,0.0280588325113058,0.002,0.8317926526069641,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,1.012048363685608
NOG-ZO,NOG,7678,7678,8,y_bar,27.2556471824646,12,100012,200012,761845986,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.386569619178772,0.015911916270852,0.002,0.8327754139900208,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.8204864859580994
NOG-ZO,NOG,7678,7678,8,y_bar,27.119080543518063,11,100011,200011,878362966,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3882044851779938,0.0175486057996749,0.002,0.8339731693267822,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.9918390512466432
NOG-ZO,NOG,7678,7678,8,y_bar,27.21975898742676,10,100010,200010,498069103,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.3869664967060089,0.0177800767123699,0.002,0.8336967825889587,0.002,0.002,0.001,3e-05,,NOG-ZO__M-1__eta-3em05__smooth_B-1,"{""M"": 1, ""eta"": 3e-05, ""smooth_B"": 1}",7678,983040,a9a,real_data_formal,,,,,,,,,,7678.0,1.0,0.8664600253105164
NOG-ZO,NOG,7678,7678,8,y_bar,26.05782723426819,12,100012,200012,761845986,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1926932632923126,0.013460773974657,0.002,0.9038607478141784,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.2301461845636367
NOG-ZO,NOG,7678,7678,8,y_bar,26.11586904525757,19,100019,200019,1818151458,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1910073459148407,0.0126313064247369,0.002,0.9055811166763306,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.2596085965633392
