dataset,search_seed,candidate_id,candidate_parameters,epsilon_25,epsilon_50,epsilon_75,epsilon_100,actual_work_25,actual_work_50,actual_work_75,actual_work_100,final_epsilon,final_depth,final_work,log_epsilon_score
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",0.3654060661792755,0.2482564896345138,0.0327812880277633,0.0283393375575542,221952,467712,713472,983040,0.0283393375575542,3840,983040,-2.3453601754311246
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.0436600930988788,198144,443904,689664,983040,0.0436600930988788,1920,983040,-1.5378897241505554
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.2523721754550934,221952,467712,713472,983040,0.2523721754550934,3840,983040,-1.0992721238423253
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198144,443904,689664,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",0.3654060661792755,0.0876912549138069,0.0671586468815803,0.042113684117794,221952,467712,713472,983040,0.042113684117794,3840,983040,-2.327189820383847
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3323490023612976,0.1104991436004638,198144,443904,689664,983040,0.1104991436004638,1920,983040,-1.3294523064867905
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 1}",0.3654060661792755,0.0529244616627693,0.0293566938489675,0.0242183823138475,221952,467712,713472,983040,0.0242183823138475,3840,983040,-2.798628422684346
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3324431478977203,0.0523206256330013,198144,443904,689664,983040,0.0523206256330013,1920,983040,-1.5162857746899066
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 1}",0.3654060661792755,0.0632758066058158,0.1430422663688659,0.0582462921738624,221952,467712,713472,983040,0.0582462921738624,3840,983040,-2.138672056080213
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.1054621413350105,198144,443904,689664,983040,0.1054621413350105,1920,983040,-1.317410335368429
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-128__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.0436600930988788,198144,443904,689664,983040,0.0436600930988788,1920,983040,-1.5378897241505554
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,12288,405504,405504,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198144,443904,689664,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,12288,405504,405504,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3323490023612976,0.1104991436004638,198144,443904,689664,983040,0.1104991436004638,1920,983040,-1.3294523064867905
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 3e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,12288,405504,405504,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3324431478977203,0.0523206256330013,198144,443904,689664,983040,0.0523206256330013,1920,983040,-1.5162857746899066
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,12288,405504,405504,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.1054621413350105,198144,443904,689664,983040,0.1054621413350105,1920,983040,-1.317410335368429
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,202752,399360,595968,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-256__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 256, ""eta"": 9e-06, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,12288,405504,405504,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 1}",0.3654060661792755,0.0377891883254051,0.0303977914154529,0.0259141270071268,233856,479616,725376,983040,0.0259141270071268,7680,983040,-2.85720765320249
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 2}",0.3654060661792755,0.2482564896345138,0.0327812880277633,0.0283393375575542,221952,467712,713472,983040,0.0283393375575542,3840,983040,-2.3453601754311246
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.0436600930988788,198144,443904,689664,983040,0.0436600930988788,1920,983040,-1.5378897241505554
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0003__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0003, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.1206433176994323,233856,479616,725376,983040,0.1206433176994323,7680,983040,-1.2837887438442444
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.2523721754550934,221952,467712,713472,983040,0.2523721754550934,3840,983040,-1.0992721238423253
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198144,443904,689664,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-0p0009__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0009, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 1}",0.0786906778812408,0.0357733741402626,0.0232571084052324,0.0157786905765533,233856,479616,725376,983040,0.0157786905765533,7680,983040,-3.445755346510791
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 2}",0.3654060661792755,0.0876912549138069,0.0671586468815803,0.042113684117794,221952,467712,713472,983040,0.042113684117794,3840,983040,-2.327189820383847
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3323490023612976,0.1104991436004638,198144,443904,689664,983040,0.1104991436004638,1920,983040,-1.3294523064867905
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-3em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 3e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 1}",0.0571608170866966,0.0259976852685213,0.0252519659698009,0.0249658767133951,233856,479616,725376,983040,0.0249658767133951,7680,983040,-3.470182747099683
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 2}",0.3654060661792755,0.0529244616627693,0.0293566938489675,0.0242183823138475,221952,467712,713472,983040,0.0242183823138475,3840,983040,-2.798628422684346
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3324431478977203,0.0523206256330013,198144,443904,689664,983040,0.0523206256330013,1920,983040,-1.5162857746899066
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em05__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 1}",0.0639403164386749,0.0519441179931163,0.0578876361250877,0.0504787825047969,233856,479616,725376,983040,0.0504787825047969,7680,983040,-2.885711403410727
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-2,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 2}",0.3654060661792755,0.0632758066058158,0.1430422663688659,0.0582462921738624,221952,467712,713472,983040,0.0582462921738624,3840,983040,-2.138672056080213
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-4,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.1054621413350105,198144,443904,689664,983040,0.1054621413350105,1920,983040,-1.317410335368429
a9a,400,NOG-ZO__M-1__data_B_total-64__eta-9em06__smooth_B-8,"{""M"": 1, ""data_B_total"": 64, ""eta"": 9e-06, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,199680,396288,691200,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,222208,467968,713728,983040,0.3654060661792755,3840,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0003, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,222208,467968,713728,983040,0.3654060661792755,3840,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-0p0009__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 0.0009, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.2976085543632507,0.0452831983566284,222208,467968,713728,983040,0.0452831983566284,3840,983040,-1.5800718779584284
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-3em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 3e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.0464650988578796,222208,467968,713728,983040,0.0464650988578796,3840,983040,-1.5223229778745855
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em05__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-05, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-1,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.2845979928970337,0.1063858643174171,222208,467968,713728,983040,0.1063858643174171,3840,983040,-1.3777130695440818
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-2,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-4,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-128__eta-9em06__smooth_B-8,"{""M"": 2, ""data_B_total"": 128, ""eta"": 9e-06, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0003__smooth_B-8,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0003, ""smooth_B"": 8}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,16384,409600,409600,983040,0.3654060661792755,240,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-1,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 1}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,198656,444416,690176,983040,0.3654060661792755,1920,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-2,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 2}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,200704,397312,692224,983040,0.3654060661792755,960,983040,-1.006746033700184
a9a,400,NOG-ZO__M-2__data_B_total-256__eta-0p0009__smooth_B-4,"{""M"": 2, ""data_B_total"": 256, ""eta"": 0.0009, ""smooth_B"": 4}",0.3654060661792755,0.3654060661792755,0.3654060661792755,0.3654060661792755,204800,401408,598016,983040,0.3654060661792755,480,983040,-1.006746033700184
