method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,12,12,1,8,y_bar,0.1,12,0.3,0.07853084802627563,0.48044919967651367,2,100002,200002,1724320104,szo,14336,14336,1792,"[1792, 1792, 1792, 1792, 1792, 1792, 1792, 1792]",8192,14,14,0.7175582051277161,0.012239589355885983
NOG-ZO,NOG,60,60,5,8,y_bar,0.1,12,0.3,0.07286088168621063,2.1791858673095703,2,100002,200002,1724320104,szo,63488,63488,7936,"[7936, 7936, 7936, 7936, 7936, 7936, 7936, 7936]",16384,62,62,0.7176545858383179,0.011844083666801453
NOG-ZO,NOG,108,108,9,8,y_bar,0.1,12,0.3,0.07061231136322021,3.8781380653381348,2,100002,200002,1724320104,szo,112640,112640,14080,"[14080, 14080, 14080, 14080, 14080, 14080, 14080, 14080]",24576,110,110,0.7176660299301147,0.011513735167682171
NOG-ZO,NOG,156,156,13,8,y_bar,0.1,12,0.3,0.07683888077735901,5.5696938037872314,2,100002,200002,1724320104,szo,161792,161792,20224,"[20224, 20224, 20224, 20224, 20224, 20224, 20224, 20224]",32768,158,158,0.7176896333694458,0.011755622923374176
NOG-ZO,NOG,204,204,17,8,y_bar,0.1,12,0.3,0.0746854618191719,7.272581100463867,2,100002,200002,1724320104,szo,210944,210944,26368,"[26368, 26368, 26368, 26368, 26368, 26368, 26368, 26368]",40960,206,206,0.7177141904830933,0.011994397267699242
NOG-ZO,NOG,252,252,21,8,y_bar,0.1,12,0.3,0.07446479797363281,9.063545942306519,2,100002,200002,1724320104,szo,260096,260096,32512,"[32512, 32512, 32512, 32512, 32512, 32512, 32512, 32512]",49152,254,254,0.7176995277404785,0.011425831355154514
NOG-ZO,NOG,300,300,25,8,y_bar,0.1,12,0.3,0.07343180477619171,10.815563917160034,2,100002,200002,1724320104,szo,309248,309248,38656,"[38656, 38656, 38656, 38656, 38656, 38656, 38656, 38656]",57344,302,302,0.7176833152770996,0.012088820338249207
NOG-ZO,NOG,348,348,29,8,y_bar,0.1,12,0.3,0.07429396361112595,12.565956354141235,2,100002,200002,1724320104,szo,358400,358400,44800,"[44800, 44800, 44800, 44800, 44800, 44800, 44800, 44800]",65536,350,350,0.7176742553710938,0.010951964184641838
NOG-ZO,NOG,396,396,33,8,y_bar,0.1,12,0.3,0.07189878821372986,14.285275936126709,2,100002,200002,1724320104,szo,407552,407552,50944,"[50944, 50944, 50944, 50944, 50944, 50944, 50944, 50944]",73728,398,398,0.717625617980957,0.010322758927941322
NOG-ZO,NOG,444,444,37,8,y_bar,0.1,12,0.3,0.0787692666053772,16.029218673706055,2,100002,200002,1724320104,szo,456704,456704,57088,"[57088, 57088, 57088, 57088, 57088, 57088, 57088, 57088]",81920,446,446,0.7176220417022705,0.010183990001678467
NOG-ZO,NOG,492,492,41,8,y_bar,0.1,12,0.3,0.07987742125988007,17.73034119606018,2,100002,200002,1724320104,szo,505856,505856,63232,"[63232, 63232, 63232, 63232, 63232, 63232, 63232, 63232]",90112,494,494,0.7175828814506531,0.010290183126926422
NOG-ZO,NOG,540,540,45,8,y_bar,0.1,12,0.3,0.07218999415636063,19.436934232711792,2,100002,200002,1724320104,szo,555008,555008,69376,"[69376, 69376, 69376, 69376, 69376, 69376, 69376, 69376]",98304,542,542,0.717543363571167,0.011284535750746727
NOG-ZO,NOG,588,588,49,8,y_bar,0.1,12,0.3,0.07270538061857224,21.15509533882141,2,100002,200002,1724320104,szo,604160,604160,75520,"[75520, 75520, 75520, 75520, 75520, 75520, 75520, 75520]",106496,590,590,0.7175474166870117,0.009931868873536587
NOG-ZO,NOG,636,636,53,8,y_bar,0.1,12,0.3,0.07098131626844406,22.86357808113098,2,100002,200002,1724320104,szo,653312,653312,81664,"[81664, 81664, 81664, 81664, 81664, 81664, 81664, 81664]",114688,638,638,0.7175302505493164,0.010403377003967762
NOG-ZO,NOG,684,684,57,8,y_bar,0.1,12,0.3,0.07058626413345337,24.57012128829956,2,100002,200002,1724320104,szo,702464,702464,87808,"[87808, 87808, 87808, 87808, 87808, 87808, 87808, 87808]",122880,686,686,0.7175283432006836,0.010205423459410667
NOG-ZO,NOG,732,732,61,8,y_bar,0.1,12,0.3,0.08032974600791931,26.2806499004364,2,100002,200002,1724320104,szo,751616,751616,93952,"[93952, 93952, 93952, 93952, 93952, 93952, 93952, 93952]",131072,734,734,0.7174932360649109,0.010497250594198704
NOG-ZO,NOG,780,780,65,8,y_bar,0.1,12,0.3,0.06812505424022675,27.987916231155396,2,100002,200002,1724320104,szo,800768,800768,100096,"[100096, 100096, 100096, 100096, 100096, 100096, 100096, 100096]",139264,782,782,0.7174226641654968,0.008820932358503342
NOG-ZO,NOG,828,828,69,8,y_bar,0.1,12,0.3,0.07891102880239487,29.702902793884277,2,100002,200002,1724320104,szo,849920,849920,106240,"[106240, 106240, 106240, 106240, 106240, 106240, 106240, 106240]",147456,830,830,0.7174081206321716,0.010023191571235657
NOG-ZO,NOG,876,876,73,8,y_bar,0.1,12,0.3,0.07224763184785843,31.424537897109985,2,100002,200002,1724320104,szo,899072,899072,112384,"[112384, 112384, 112384, 112384, 112384, 112384, 112384, 112384]",155648,878,878,0.7174359560012817,0.01105092465877533
NOG-ZO,NOG,924,924,77,8,y_bar,0.1,12,0.3,0.07155641913414001,33.12591195106506,2,100002,200002,1724320104,szo,948224,948224,118528,"[118528, 118528, 118528, 118528, 118528, 118528, 118528, 118528]",163840,926,926,0.7174292206764221,0.009862937964498997
NOG-ZO,NOG,960,960,80,8,y_bar,0.1,12,0.3,0.07350312918424606,34.42835474014282,2,100002,200002,1724320104,szo,985088,985088,123136,"[123136, 123136, 123136, 123136, 123136, 123136, 123136, 123136]",172032,962,962,0.7174190282821655,0.009287134744226933
