method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,epoch_length,domain_radius,lr_or_eta,theory_multiplier
ME-DOL-FO,ME-DOL,12,12,8,epoch_w_bar,0.18256473541259766,2,100002,200002,1352842306,sfo,96,96,12,"[12, 12, 12, 12, 12, 12, 12, 12]",8192,12,12,0.7174907922744751,0.012326829135417938,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,60,60,8,epoch_w_bar,0.6891055107116699,2,100002,200002,1352842306,sfo,480,480,60,"[60, 60, 60, 60, 60, 60, 60, 60]",16384,60,60,0.7175120711326599,0.012273242697119713,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,108,108,8,epoch_w_bar,1.2132854461669922,2,100002,200002,1352842306,sfo,864,864,108,"[108, 108, 108, 108, 108, 108, 108, 108]",24576,108,108,0.717510998249054,0.011625832878053188,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,156,156,8,epoch_w_bar,1.6991539001464844,2,100002,200002,1352842306,sfo,1248,1248,156,"[156, 156, 156, 156, 156, 156, 156, 156]",32768,156,156,0.7175188660621643,0.012182915583252907,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,204,204,8,epoch_w_bar,2.222219705581665,2,100002,200002,1352842306,sfo,1632,1632,204,"[204, 204, 204, 204, 204, 204, 204, 204]",40960,204,204,0.7175103425979614,0.012316353619098663,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,252,252,8,epoch_w_bar,2.7355194091796875,2,100002,200002,1352842306,sfo,2016,2016,252,"[252, 252, 252, 252, 252, 252, 252, 252]",49152,252,252,0.7175219655036926,0.010998325422406197,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,300,300,8,epoch_w_bar,3.2619519233703613,2,100002,200002,1352842306,sfo,2400,2400,300,"[300, 300, 300, 300, 300, 300, 300, 300]",57344,300,300,0.7175247669219971,0.012580746784806252,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,348,348,8,epoch_w_bar,3.7701523303985596,2,100002,200002,1352842306,sfo,2784,2784,348,"[348, 348, 348, 348, 348, 348, 348, 348]",65536,348,348,0.7175173759460449,0.011657689698040485,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,396,396,8,epoch_w_bar,4.296743154525757,2,100002,200002,1352842306,sfo,3168,3168,396,"[396, 396, 396, 396, 396, 396, 396, 396]",73728,396,396,0.7175118327140808,0.011494816280901432,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,444,444,8,epoch_w_bar,4.793853521347046,2,100002,200002,1352842306,sfo,3552,3552,444,"[444, 444, 444, 444, 444, 444, 444, 444]",81920,444,444,0.7175028920173645,0.01100954134017229,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,492,492,8,epoch_w_bar,5.321181535720825,2,100002,200002,1352842306,sfo,3936,3936,492,"[492, 492, 492, 492, 492, 492, 492, 492]",90112,492,492,0.7174952030181885,0.010742983780801296,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,540,540,8,epoch_w_bar,5.822733163833618,2,100002,200002,1352842306,sfo,4320,4320,540,"[540, 540, 540, 540, 540, 540, 540, 540]",98304,540,540,0.7174907922744751,0.012299848720431328,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,588,588,8,epoch_w_bar,6.352099180221558,2,100002,200002,1352842306,sfo,4704,4704,588,"[588, 588, 588, 588, 588, 588, 588, 588]",106496,588,588,0.7174947261810303,0.01095686573535204,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,636,636,8,epoch_w_bar,6.872067213058472,2,100002,200002,1352842306,sfo,5088,5088,636,"[636, 636, 636, 636, 636, 636, 636, 636]",114688,636,636,0.717494010925293,0.011352923698723316,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,684,684,8,epoch_w_bar,7.394784450531006,2,100002,200002,1352842306,sfo,5472,5472,684,"[684, 684, 684, 684, 684, 684, 684, 684]",122880,684,684,0.7174855470657349,0.011634276248514652,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,732,732,8,epoch_w_bar,7.902475357055664,2,100002,200002,1352842306,sfo,5856,5856,732,"[732, 732, 732, 732, 732, 732, 732, 732]",131072,732,732,0.717483639717102,0.011205394752323627,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,780,780,8,epoch_w_bar,8.415331840515137,2,100002,200002,1352842306,sfo,6240,6240,780,"[780, 780, 780, 780, 780, 780, 780, 780]",139264,780,780,0.7174816131591797,0.010015665553510189,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,828,828,8,epoch_w_bar,8.92419147491455,2,100002,200002,1352842306,sfo,6624,6624,828,"[828, 828, 828, 828, 828, 828, 828, 828]",147456,828,828,0.7174810171127319,0.011450499296188354,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,876,876,8,epoch_w_bar,9.40384030342102,2,100002,200002,1352842306,sfo,7008,7008,876,"[876, 876, 876, 876, 876, 876, 876, 876]",155648,876,876,0.7174696326255798,0.01120755821466446,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,924,924,8,epoch_w_bar,9.864913940429688,2,100002,200002,1352842306,sfo,7392,7392,924,"[924, 924, 924, 924, 924, 924, 924, 924]",163840,924,924,0.7174585461616516,0.010001104325056076,0.1,12,0.002209708691207961,0.000637887953849786,3.0
ME-DOL-FO,ME-DOL,960,960,8,epoch_w_bar,10.251797437667847,2,100002,200002,1352842306,sfo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",172032,960,960,0.7174564599990845,0.009981418028473854,0.1,12,0.002209708691207961,0.000637887953849786,3.0
