method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-FO,NOG,12,12,1,2,y_bar,0.1,12,0.3,0.010431624948978424,0.26589035987854004,4,100004,200004,421877081,sfo,7168,7168,3584,"[3584, 3584]",8192,14,14,0.7274833917617798,0.01024993509054184
NOG-FO,NOG,60,60,5,2,y_bar,0.1,12,0.3,0.008237043395638466,1.1090831756591797,4,100004,200004,421877081,sfo,31744,31744,15872,"[15872, 15872]",16384,62,62,0.7274458408355713,0.008463897742331028
NOG-FO,NOG,108,108,9,2,y_bar,0.1,12,0.3,0.008103772066533566,1.9574458599090576,4,100004,200004,421877081,sfo,56320,56320,28160,"[28160, 28160]",24576,110,110,0.7273327112197876,0.007484064437448978
NOG-FO,NOG,156,156,13,2,y_bar,0.1,12,0.3,0.007414842490106821,2.776217222213745,4,100004,200004,421877081,sfo,80896,80896,40448,"[40448, 40448]",32768,158,158,0.727249264717102,0.007999151013791561
NOG-FO,NOG,204,204,17,2,y_bar,0.1,12,0.3,0.008382046595215797,3.649679660797119,4,100004,200004,421877081,sfo,105472,105472,52736,"[52736, 52736]",40960,206,206,0.7270891070365906,0.0072919270023703575
NOG-FO,NOG,252,252,21,2,y_bar,0.1,12,0.3,0.007311247754842043,4.507192373275757,4,100004,200004,421877081,sfo,130048,130048,65024,"[65024, 65024]",49152,254,254,0.7269684076309204,0.0071862866170704365
NOG-FO,NOG,300,300,25,2,y_bar,0.1,12,0.3,0.00713773351162672,5.3611414432525635,4,100004,200004,421877081,sfo,154624,154624,77312,"[77312, 77312]",57344,302,302,0.7268646359443665,0.0067185754887759686
NOG-FO,NOG,348,348,29,2,y_bar,0.1,12,0.3,0.007139276713132858,6.242562532424927,4,100004,200004,421877081,sfo,179200,179200,89600,"[89600, 89600]",65536,350,350,0.7267655730247498,0.007324270438402891
NOG-FO,NOG,396,396,33,2,y_bar,0.1,12,0.3,0.008315359242260456,7.07810378074646,4,100004,200004,421877081,sfo,203776,203776,101888,"[101888, 101888]",73728,398,398,0.7266643047332764,0.00718272477388382
NOG-FO,NOG,444,444,37,2,y_bar,0.1,12,0.3,0.008427847176790237,7.923731565475464,4,100004,200004,421877081,sfo,228352,228352,114176,"[114176, 114176]",81920,446,446,0.7265429496765137,0.006958359852433205
NOG-FO,NOG,492,492,41,2,y_bar,0.1,12,0.3,0.00784648209810257,8.770813226699829,4,100004,200004,421877081,sfo,252928,252928,126464,"[126464, 126464]",90112,494,494,0.7264540791511536,0.007355034817010164
NOG-FO,NOG,540,540,45,2,y_bar,0.1,12,0.3,0.007702233735471964,9.627780199050903,4,100004,200004,421877081,sfo,277504,277504,138752,"[138752, 138752]",98304,542,542,0.7263268828392029,0.0074704294092953205
NOG-FO,NOG,588,588,49,2,y_bar,0.1,12,0.3,0.008507737889885902,10.455521583557129,4,100004,200004,421877081,sfo,302080,302080,151040,"[151040, 151040]",106496,590,590,0.7261998653411865,0.007529417518526316
NOG-FO,NOG,636,636,53,2,y_bar,0.1,12,0.3,0.008379935286939144,11.340155601501465,4,100004,200004,421877081,sfo,326656,326656,163328,"[163328, 163328]",114688,638,638,0.7261451482772827,0.006509453058242798
NOG-FO,NOG,684,684,57,2,y_bar,0.1,12,0.3,0.00834974180907011,12.199624061584473,4,100004,200004,421877081,sfo,351232,351232,175616,"[175616, 175616]",122880,686,686,0.7259734272956848,0.007260684855282307
NOG-FO,NOG,732,732,61,2,y_bar,0.1,12,0.3,0.008153991773724556,13.054896831512451,4,100004,200004,421877081,sfo,375808,375808,187904,"[187904, 187904]",131072,734,734,0.7258597612380981,0.008082142099738121
NOG-FO,NOG,780,780,65,2,y_bar,0.1,12,0.3,0.008861389011144638,13.915526628494263,4,100004,200004,421877081,sfo,400384,400384,200192,"[200192, 200192]",139264,782,782,0.7257194519042969,0.007506169844418764
NOG-FO,NOG,828,828,69,2,y_bar,0.1,12,0.3,0.00830828957259655,14.814677953720093,4,100004,200004,421877081,sfo,424960,424960,212480,"[212480, 212480]",147456,830,830,0.7256086468696594,0.006638354621827602
NOG-FO,NOG,876,876,73,2,y_bar,0.1,12,0.3,0.008110640570521355,15.714487791061401,4,100004,200004,421877081,sfo,449536,449536,224768,"[224768, 224768]",155648,878,878,0.7254654765129089,0.007494097109884024
NOG-FO,NOG,924,924,77,2,y_bar,0.1,12,0.3,0.007122153881937265,16.61107301712036,4,100004,200004,421877081,sfo,474112,474112,237056,"[237056, 237056]",163840,926,926,0.7253339886665344,0.007241921499371529
NOG-FO,NOG,960,960,80,2,y_bar,0.1,12,0.3,0.007744707632809877,17.294918537139893,4,100004,200004,421877081,sfo,492544,492544,246272,"[246272, 246272]",172032,962,962,0.7252807021141052,0.007707356940954924
