method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-FO,NOG,12,12,1,1,y_bar,0.1,12,0.3,0.011110486462712288,0.1324172019958496,1,100001,200001,2056694152,sfo,7168,7168,7168,[7168],8192,14,14,0.7326968908309937,0.010011176578700542
NOG-FO,NOG,60,60,5,1,y_bar,0.1,12,0.3,0.008077043108642101,0.5866215229034424,1,100001,200001,2056694152,sfo,31744,31744,31744,[31744],16384,62,62,0.7326774597167969,0.007532935123890638
NOG-FO,NOG,108,108,9,1,y_bar,0.1,12,0.3,0.007084929849952459,1.0231587886810303,1,100001,200001,2056694152,sfo,56320,56320,56320,[56320],24576,110,110,0.7326099276542664,0.007253131363540888
NOG-FO,NOG,156,156,13,1,y_bar,0.1,12,0.3,0.008653984405100346,1.4935758113861084,1,100001,200001,2056694152,sfo,80896,80896,80896,[80896],32768,158,158,0.7325325608253479,0.007911250926554203
NOG-FO,NOG,204,204,17,1,y_bar,0.1,12,0.3,0.00864744558930397,1.9472897052764893,1,100001,200001,2056694152,sfo,105472,105472,105472,[105472],40960,206,206,0.7324196696281433,0.007751962170004845
NOG-FO,NOG,252,252,21,1,y_bar,0.1,12,0.3,0.007345676422119141,2.4130876064300537,1,100001,200001,2056694152,sfo,130048,130048,130048,[130048],49152,254,254,0.7323600649833679,0.007537011057138443
NOG-FO,NOG,300,300,25,1,y_bar,0.1,12,0.3,0.007115836720913649,2.8924758434295654,1,100001,200001,2056694152,sfo,154624,154624,154624,[154624],57344,302,302,0.7322385907173157,0.00845713634043932
NOG-FO,NOG,348,348,29,1,y_bar,0.1,12,0.3,0.008289101533591747,3.3385508060455322,1,100001,200001,2056694152,sfo,179200,179200,179200,[179200],65536,350,350,0.7322008609771729,0.006677704863250256
NOG-FO,NOG,396,396,33,1,y_bar,0.1,12,0.3,0.006912243086844683,3.812335968017578,1,100001,200001,2056694152,sfo,203776,203776,203776,[203776],73728,398,398,0.7320479154586792,0.006756298243999481
NOG-FO,NOG,444,444,37,1,y_bar,0.1,12,0.3,0.007502728141844273,4.2896974086761475,1,100001,200001,2056694152,sfo,228352,228352,228352,[228352],81920,446,446,0.7319936752319336,0.007454366888850927
NOG-FO,NOG,492,492,41,1,y_bar,0.1,12,0.3,0.007504861801862717,4.778408527374268,1,100001,200001,2056694152,sfo,252928,252928,252928,[252928],90112,494,494,0.7318540811538696,0.007057808805257082
NOG-FO,NOG,540,540,45,1,y_bar,0.1,12,0.3,0.007225922774523497,5.212663412094116,1,100001,200001,2056694152,sfo,277504,277504,277504,[277504],98304,542,542,0.7318243980407715,0.0073695736937224865
NOG-FO,NOG,588,588,49,1,y_bar,0.1,12,0.3,0.007767222356051207,5.683014154434204,1,100001,200001,2056694152,sfo,302080,302080,302080,[302080],106496,590,590,0.7317290902137756,0.007435067556798458
NOG-FO,NOG,636,636,53,1,y_bar,0.1,12,0.3,0.008233293890953064,6.144729375839233,1,100001,200001,2056694152,sfo,326656,326656,326656,[326656],114688,638,638,0.7315953373908997,0.008304442279040813
NOG-FO,NOG,684,684,57,1,y_bar,0.1,12,0.3,0.007779724895954132,6.623187780380249,1,100001,200001,2056694152,sfo,351232,351232,351232,[351232],122880,686,686,0.7314802408218384,0.0066099935211241245
NOG-FO,NOG,732,732,61,1,y_bar,0.1,12,0.3,0.00772177753970027,7.086628198623657,1,100001,200001,2056694152,sfo,375808,375808,375808,[375808],131072,734,734,0.7314059138298035,0.007827330380678177
NOG-FO,NOG,780,780,65,1,y_bar,0.1,12,0.3,0.00787686463445425,7.537247180938721,1,100001,200001,2056694152,sfo,400384,400384,400384,[400384],139264,782,782,0.7313298583030701,0.00705465953797102
NOG-FO,NOG,828,828,69,1,y_bar,0.1,12,0.3,0.0073211477138102055,7.9728357791900635,1,100001,200001,2056694152,sfo,424960,424960,424960,[424960],147456,830,830,0.7312139272689819,0.0074852751567959785
NOG-FO,NOG,876,876,73,1,y_bar,0.1,12,0.3,0.008456270210444927,8.414548635482788,1,100001,200001,2056694152,sfo,449536,449536,449536,[449536],155648,878,878,0.7311426401138306,0.007336783222854137
NOG-FO,NOG,924,924,77,1,y_bar,0.1,12,0.3,0.008411508984863758,8.870158672332764,1,100001,200001,2056694152,sfo,474112,474112,474112,[474112],163840,926,926,0.7310855984687805,0.006940114311873913
NOG-FO,NOG,960,960,80,1,y_bar,0.1,12,0.3,0.007685829885303974,9.208330392837524,1,100001,200001,2056694152,sfo,492544,492544,492544,[492544],172032,962,962,0.731029748916626,0.007079585455358028
