method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-FO,NOG,12,12,1,4,y_bar,0.1,12,0.3,0.008851153776049614,0.466580867767334,4,100004,200004,1500831446,sfo,7168,7168,1792,"[1792, 1792, 1792, 1792]",8192,14,14,0.7274998426437378,0.010272227227687836
NOG-FO,NOG,60,60,5,4,y_bar,0.1,12,0.3,0.008817908354103565,2.095839738845825,4,100004,200004,1500831446,sfo,31744,31744,7936,"[7936, 7936, 7936, 7936]",16384,62,62,0.7274090647697449,0.00814344733953476
NOG-FO,NOG,108,108,9,4,y_bar,0.1,12,0.3,0.006856405641883612,3.7793190479278564,4,100004,200004,1500831446,sfo,56320,56320,14080,"[14080, 14080, 14080, 14080]",24576,110,110,0.7272985577583313,0.007601449266076088
NOG-FO,NOG,156,156,13,4,y_bar,0.1,12,0.3,0.008901418186724186,5.4174768924713135,4,100004,200004,1500831446,sfo,80896,80896,20224,"[20224, 20224, 20224, 20224]",32768,158,158,0.7272040843963623,0.00767267681658268
NOG-FO,NOG,204,204,17,4,y_bar,0.1,12,0.3,0.008340244181454182,7.117827653884888,4,100004,200004,1500831446,sfo,105472,105472,26368,"[26368, 26368, 26368, 26368]",40960,206,206,0.7270497679710388,0.007757187820971012
NOG-FO,NOG,252,252,21,4,y_bar,0.1,12,0.3,0.007752555422484875,8.752341747283936,4,100004,200004,1500831446,sfo,130048,130048,32512,"[32512, 32512, 32512, 32512]",49152,254,254,0.7269170880317688,0.00782314408570528
NOG-FO,NOG,300,300,25,4,y_bar,0.1,12,0.3,0.00827109906822443,10.30009651184082,4,100004,200004,1500831446,sfo,154624,154624,38656,"[38656, 38656, 38656, 38656]",57344,302,302,0.7268301248550415,0.00676120026037097
NOG-FO,NOG,348,348,29,4,y_bar,0.1,12,0.3,0.008964061737060547,12.05701470375061,4,100004,200004,1500831446,sfo,179200,179200,44800,"[44800, 44800, 44800, 44800]",65536,350,350,0.7266903519630432,0.0072730714455246925
NOG-FO,NOG,396,396,33,4,y_bar,0.1,12,0.3,0.007551876362413168,13.747003555297852,4,100004,200004,1500831446,sfo,203776,203776,50944,"[50944, 50944, 50944, 50944]",73728,398,398,0.7265810966491699,0.00693449517711997
NOG-FO,NOG,444,444,37,4,y_bar,0.1,12,0.3,0.00847767572849989,15.532596826553345,4,100004,200004,1500831446,sfo,228352,228352,57088,"[57088, 57088, 57088, 57088]",81920,446,446,0.7264679670333862,0.0072222561575472355
NOG-FO,NOG,492,492,41,4,y_bar,0.1,12,0.3,0.007199971470981836,17.233734846115112,4,100004,200004,1500831446,sfo,252928,252928,63232,"[63232, 63232, 63232, 63232]",90112,494,494,0.7263364195823669,0.007306517101824284
NOG-FO,NOG,540,540,45,4,y_bar,0.1,12,0.3,0.00882907398045063,18.93260669708252,4,100004,200004,1500831446,sfo,277504,277504,69376,"[69376, 69376, 69376, 69376]",98304,542,542,0.7261951565742493,0.007250532042235136
NOG-FO,NOG,588,588,49,4,y_bar,0.1,12,0.3,0.008329503238201141,20.553964376449585,4,100004,200004,1500831446,sfo,302080,302080,75520,"[75520, 75520, 75520, 75520]",106496,590,590,0.7260330319404602,0.007350153289735317
NOG-FO,NOG,636,636,53,4,y_bar,0.1,12,0.3,0.00812963955104351,22.197579860687256,4,100004,200004,1500831446,sfo,326656,326656,81664,"[81664, 81664, 81664, 81664]",114688,638,638,0.7259165048599243,0.006836736109107733
NOG-FO,NOG,684,684,57,4,y_bar,0.1,12,0.3,0.008100184611976147,23.840649366378784,4,100004,200004,1500831446,sfo,351232,351232,87808,"[87808, 87808, 87808, 87808]",122880,686,686,0.7257853746414185,0.007434063591063023
NOG-FO,NOG,732,732,61,4,y_bar,0.1,12,0.3,0.007862561382353306,25.45920205116272,4,100004,200004,1500831446,sfo,375808,375808,93952,"[93952, 93952, 93952, 93952]",131072,734,734,0.7256744503974915,0.007437477819621563
NOG-FO,NOG,780,780,65,4,y_bar,0.1,12,0.3,0.0075567481108009815,27.097460746765137,4,100004,200004,1500831446,sfo,400384,400384,100096,"[100096, 100096, 100096, 100096]",139264,782,782,0.7255403399467468,0.00744334002956748
NOG-FO,NOG,828,828,69,4,y_bar,0.1,12,0.3,0.006931304465979338,28.756040573120117,4,100004,200004,1500831446,sfo,424960,424960,106240,"[106240, 106240, 106240, 106240]",147456,830,830,0.7254102826118469,0.006520677823573351
NOG-FO,NOG,876,876,73,4,y_bar,0.1,12,0.3,0.007633042521774769,30.33324408531189,4,100004,200004,1500831446,sfo,449536,449536,112384,"[112384, 112384, 112384, 112384]",155648,878,878,0.7253211140632629,0.007684656418859959
NOG-FO,NOG,924,924,77,4,y_bar,0.1,12,0.3,0.008389622904360294,31.866373300552368,4,100004,200004,1500831446,sfo,474112,474112,118528,"[118528, 118528, 118528, 118528]",163840,926,926,0.7251874208450317,0.007674988824874163
NOG-FO,NOG,960,960,80,4,y_bar,0.1,12,0.3,0.007105155847966671,33.114749908447266,4,100004,200004,1500831446,sfo,492544,492544,123136,"[123136, 123136, 123136, 123136]",172032,962,962,0.7250875234603882,0.007740032393485308
