method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-FO,NOG,12,12,1,1,y_bar,0.1,12,0.3,0.011836242862045765,0.15474486351013184,2,100002,200002,1074901281,sfo,7168,7168,7168,[7168],8192,14,14,0.7174820303916931,0.0114034628495574
NOG-FO,NOG,60,60,5,1,y_bar,0.1,12,0.3,0.008789368905127048,0.6160843372344971,2,100002,200002,1074901281,sfo,31744,31744,31744,[31744],16384,62,62,0.7172324657440186,0.008388012647628784
NOG-FO,NOG,108,108,9,1,y_bar,0.1,12,0.3,0.009275977499783039,1.0807170867919922,2,100002,200002,1074901281,sfo,56320,56320,56320,[56320],24576,110,110,0.7170106172561646,0.0075894189067184925
NOG-FO,NOG,156,156,13,1,y_bar,0.1,12,0.3,0.00839797593653202,1.526803970336914,2,100002,200002,1074901281,sfo,80896,80896,80896,[80896],32768,158,158,0.7167626023292542,0.008156443014740944
NOG-FO,NOG,204,204,17,1,y_bar,0.1,12,0.3,0.008543145842850208,1.990809440612793,2,100002,200002,1074901281,sfo,105472,105472,105472,[105472],40960,206,206,0.7165334820747375,0.00890545267611742
NOG-FO,NOG,252,252,21,1,y_bar,0.1,12,0.3,0.009099315851926804,2.4387948513031006,2,100002,200002,1074901281,sfo,130048,130048,130048,[130048],49152,254,254,0.7162766456604004,0.008055675774812698
NOG-FO,NOG,300,300,25,1,y_bar,0.1,12,0.3,0.008843723684549332,2.8576877117156982,2,100002,200002,1074901281,sfo,154624,154624,154624,[154624],57344,302,302,0.71597820520401,0.008773831650614738
NOG-FO,NOG,348,348,29,1,y_bar,0.1,12,0.3,0.00906512700021267,3.3095998764038086,2,100002,200002,1074901281,sfo,179200,179200,179200,[179200],65536,350,350,0.715726375579834,0.007944697514176369
NOG-FO,NOG,396,396,33,1,y_bar,0.1,12,0.3,0.00831088051199913,3.769754409790039,2,100002,200002,1074901281,sfo,203776,203776,203776,[203776],73728,398,398,0.7154318690299988,0.008669727481901646
NOG-FO,NOG,444,444,37,1,y_bar,0.1,12,0.3,0.007914780639111996,4.22265625,2,100002,200002,1074901281,sfo,228352,228352,228352,[228352],81920,446,446,0.7151439189910889,0.007976962253451347
NOG-FO,NOG,492,492,41,1,y_bar,0.1,12,0.3,0.008471595123410225,4.693467855453491,2,100002,200002,1074901281,sfo,252928,252928,252928,[252928],90112,494,494,0.7148911356925964,0.008364754728972912
NOG-FO,NOG,540,540,45,1,y_bar,0.1,12,0.3,0.008500132709741592,5.1368491649627686,2,100002,200002,1074901281,sfo,277504,277504,277504,[277504],98304,542,542,0.7146363854408264,0.009431421756744385
NOG-FO,NOG,588,588,49,1,y_bar,0.1,12,0.3,0.009034045971930027,5.592432975769043,2,100002,200002,1074901281,sfo,302080,302080,302080,[302080],106496,590,590,0.7144416570663452,0.006890759337693453
NOG-FO,NOG,636,636,53,1,y_bar,0.1,12,0.3,0.00783911719918251,6.040366172790527,2,100002,200002,1074901281,sfo,326656,326656,326656,[326656],114688,638,638,0.714252233505249,0.007697915658354759
NOG-FO,NOG,684,684,57,1,y_bar,0.1,12,0.3,0.008046125061810017,6.499953985214233,2,100002,200002,1074901281,sfo,351232,351232,351232,[351232],122880,686,686,0.7140011787414551,0.007337504532188177
NOG-FO,NOG,732,732,61,1,y_bar,0.1,12,0.3,0.008180703036487103,6.954625606536865,2,100002,200002,1074901281,sfo,375808,375808,375808,[375808],131072,734,734,0.7138527631759644,0.007975923828780651
NOG-FO,NOG,780,780,65,1,y_bar,0.1,12,0.3,0.008017907850444317,7.409312963485718,2,100002,200002,1074901281,sfo,400384,400384,400384,[400384],139264,782,782,0.7136307954788208,0.007653046399354935
NOG-FO,NOG,828,828,69,1,y_bar,0.1,12,0.3,0.008704899810254574,7.883986949920654,2,100002,200002,1074901281,sfo,424960,424960,424960,[424960],147456,830,830,0.7133904695510864,0.008851387538015842
NOG-FO,NOG,876,876,73,1,y_bar,0.1,12,0.3,0.008612481877207756,8.345773458480835,2,100002,200002,1074901281,sfo,449536,449536,449536,[449536],155648,878,878,0.7131789922714233,0.00903104618191719
NOG-FO,NOG,924,924,77,1,y_bar,0.1,12,0.3,0.009499953128397465,8.781346797943115,2,100002,200002,1074901281,sfo,474112,474112,474112,[474112],163840,926,926,0.7129788994789124,0.0073588332161307335
NOG-FO,NOG,960,960,80,1,y_bar,0.1,12,0.3,0.008681556209921837,9.144174575805664,2,100002,200002,1074901281,sfo,492544,492544,492544,[492544],172032,962,962,0.7128362059593201,0.0075487056747078896
