method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-FO,NOG,12,12,1,8,y_bar,0.1,12,0.3,0.009220153093338013,0.8741328716278076,0,100000,200000,497076658,sfo,7168,7168,896,"[896, 896, 896, 896, 896, 896, 896, 896]",8192,14,14,0.7296084761619568,0.009370324201881886
NOG-FO,NOG,60,60,5,8,y_bar,0.1,12,0.3,0.007091712672263384,3.8708624839782715,0,100000,200000,497076658,sfo,31744,31744,3968,"[3968, 3968, 3968, 3968, 3968, 3968, 3968, 3968]",16384,62,62,0.7295594215393066,0.007738833781331778
NOG-FO,NOG,108,108,9,8,y_bar,0.1,12,0.3,0.007234045770019293,7.038814306259155,0,100000,200000,497076658,sfo,56320,56320,7040,"[7040, 7040, 7040, 7040, 7040, 7040, 7040, 7040]",24576,110,110,0.7294703722000122,0.007972032763063908
NOG-FO,NOG,156,156,13,8,y_bar,0.1,12,0.3,0.007906677201390266,10.030974626541138,0,100000,200000,497076658,sfo,80896,80896,10112,"[10112, 10112, 10112, 10112, 10112, 10112, 10112, 10112]",32768,158,158,0.7293739914894104,0.007435524836182594
NOG-FO,NOG,204,204,17,8,y_bar,0.1,12,0.3,0.007708802819252014,13.189477682113647,0,100000,200000,497076658,sfo,105472,105472,13184,"[13184, 13184, 13184, 13184, 13184, 13184, 13184, 13184]",40960,206,206,0.7292733788490295,0.00788690522313118
NOG-FO,NOG,252,252,21,8,y_bar,0.1,12,0.3,0.0069621349684894085,16.42517066001892,0,100000,200000,497076658,sfo,130048,130048,16256,"[16256, 16256, 16256, 16256, 16256, 16256, 16256, 16256]",49152,254,254,0.7291976809501648,0.007298172917217016
NOG-FO,NOG,300,300,25,8,y_bar,0.1,12,0.3,0.007908636704087257,19.867857217788696,0,100000,200000,497076658,sfo,154624,154624,19328,"[19328, 19328, 19328, 19328, 19328, 19328, 19328, 19328]",57344,302,302,0.7290768623352051,0.007832909934222698
NOG-FO,NOG,348,348,29,8,y_bar,0.1,12,0.3,0.007390450686216354,23.24950122833252,0,100000,200000,497076658,sfo,179200,179200,22400,"[22400, 22400, 22400, 22400, 22400, 22400, 22400, 22400]",65536,350,350,0.7289895415306091,0.007129203528165817
NOG-FO,NOG,396,396,33,8,y_bar,0.1,12,0.3,0.007920412346720695,26.61397910118103,0,100000,200000,497076658,sfo,203776,203776,25472,"[25472, 25472, 25472, 25472, 25472, 25472, 25472, 25472]",73728,398,398,0.7289182543754578,0.007951763458549976
NOG-FO,NOG,444,444,37,8,y_bar,0.1,12,0.3,0.007498837076127529,30.023530960083008,0,100000,200000,497076658,sfo,228352,228352,28544,"[28544, 28544, 28544, 28544, 28544, 28544, 28544, 28544]",81920,446,446,0.7288646101951599,0.006637222599238157
