method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,12,12,1,4,y_bar,0.1,12,0.3,0.06181585043668747,0.27317070960998535,0,100000,200000,1491708253,szo,14336,14336,3584,"[3584, 3584, 3584, 3584]",8192,14,14,0.729609489440918,0.009897124022245407
NOG-ZO,NOG,60,60,5,4,y_bar,0.1,12,0.3,0.07038076967000961,1.1686785221099854,0,100000,200000,1491708253,szo,63488,63488,15872,"[15872, 15872, 15872, 15872]",16384,62,62,0.7297423481941223,0.01036048959940672
NOG-ZO,NOG,108,108,9,4,y_bar,0.1,12,0.3,0.07518745958805084,2.082895278930664,0,100000,200000,1491708253,szo,112640,112640,28160,"[28160, 28160, 28160, 28160]",24576,110,110,0.7297613620758057,0.01074353326112032
NOG-ZO,NOG,156,156,13,4,y_bar,0.1,12,0.3,0.08186611533164978,2.9832077026367188,0,100000,200000,1491708253,szo,161792,161792,40448,"[40448, 40448, 40448, 40448]",32768,158,158,0.7297754287719727,0.009782048873603344
NOG-ZO,NOG,204,204,17,4,y_bar,0.1,12,0.3,0.0754586011171341,3.892406940460205,0,100000,200000,1491708253,szo,210944,210944,52736,"[52736, 52736, 52736, 52736]",40960,206,206,0.7298133969306946,0.01097225770354271
NOG-ZO,NOG,252,252,21,4,y_bar,0.1,12,0.3,0.06998869776725769,4.78877329826355,0,100000,200000,1491708253,szo,260096,260096,65024,"[65024, 65024, 65024, 65024]",49152,254,254,0.7298363447189331,0.010335943661630154
NOG-ZO,NOG,300,300,25,4,y_bar,0.1,12,0.3,0.07886124402284622,5.6768457889556885,0,100000,200000,1491708253,szo,309248,309248,77312,"[77312, 77312, 77312, 77312]",57344,302,302,0.7298581600189209,0.010752894915640354
NOG-ZO,NOG,348,348,29,4,y_bar,0.1,12,0.3,0.07786669582128525,6.590048313140869,0,100000,200000,1491708253,szo,358400,358400,89600,"[89600, 89600, 89600, 89600]",65536,350,350,0.729843258857727,0.010205648839473724
NOG-ZO,NOG,396,396,33,4,y_bar,0.1,12,0.3,0.07464047521352768,7.495581865310669,0,100000,200000,1491708253,szo,407552,407552,101888,"[101888, 101888, 101888, 101888]",73728,398,398,0.7298707365989685,0.009723871015012264
NOG-ZO,NOG,444,444,37,4,y_bar,0.1,12,0.3,0.06745706498622894,8.399787664413452,0,100000,200000,1491708253,szo,456704,456704,114176,"[114176, 114176, 114176, 114176]",81920,446,446,0.7298782467842102,0.009548816829919815
NOG-ZO,NOG,492,492,41,4,y_bar,0.1,12,0.3,0.06983835250139236,9.305565118789673,0,100000,200000,1491708253,szo,505856,505856,126464,"[126464, 126464, 126464, 126464]",90112,494,494,0.7298731803894043,0.010026219300925732
NOG-ZO,NOG,540,540,45,4,y_bar,0.1,12,0.3,0.05943822115659714,10.261258840560913,0,100000,200000,1491708253,szo,555008,555008,138752,"[138752, 138752, 138752, 138752]",98304,542,542,0.7298470735549927,0.009415934793651104
NOG-ZO,NOG,588,588,49,4,y_bar,0.1,12,0.3,0.07795187830924988,11.146946430206299,0,100000,200000,1491708253,szo,604160,604160,151040,"[151040, 151040, 151040, 151040]",106496,590,590,0.7298427224159241,0.01003425382077694
NOG-ZO,NOG,636,636,53,4,y_bar,0.1,12,0.3,0.08023282885551453,12.038470983505249,0,100000,200000,1491708253,szo,653312,653312,163328,"[163328, 163328, 163328, 163328]",114688,638,638,0.7298610210418701,0.010030143894255161
NOG-ZO,NOG,684,684,57,4,y_bar,0.1,12,0.3,0.06315260380506516,12.932880640029907,0,100000,200000,1491708253,szo,702464,702464,175616,"[175616, 175616, 175616, 175616]",122880,686,686,0.7298755645751953,0.010007455013692379
NOG-ZO,NOG,732,732,61,4,y_bar,0.1,12,0.3,0.07521512359380722,13.828487396240234,0,100000,200000,1491708253,szo,751616,751616,187904,"[187904, 187904, 187904, 187904]",131072,734,734,0.7298659682273865,0.00903321523219347
NOG-ZO,NOG,780,780,65,4,y_bar,0.1,12,0.3,0.07483424991369247,14.71841835975647,0,100000,200000,1491708253,szo,800768,800768,200192,"[200192, 200192, 200192, 200192]",139264,782,782,0.729848325252533,0.009458966553211212
NOG-ZO,NOG,828,828,69,4,y_bar,0.1,12,0.3,0.07146402448415756,15.626249313354492,0,100000,200000,1491708253,szo,849920,849920,212480,"[212480, 212480, 212480, 212480]",147456,830,830,0.7298446893692017,0.008934387937188148
NOG-ZO,NOG,876,876,73,4,y_bar,0.1,12,0.3,0.0772906020283699,16.52169704437256,0,100000,200000,1491708253,szo,899072,899072,224768,"[224768, 224768, 224768, 224768]",155648,878,878,0.7298368811607361,0.0092970235273242
NOG-ZO,NOG,924,924,77,4,y_bar,0.1,12,0.3,0.07845338433980942,17.43908381462097,0,100000,200000,1491708253,szo,948224,948224,237056,"[237056, 237056, 237056, 237056]",163840,926,926,0.7298455834388733,0.0098351389169693
NOG-ZO,NOG,960,960,80,4,y_bar,0.1,12,0.3,0.0748734250664711,18.136265516281128,0,100000,200000,1491708253,szo,985088,985088,246272,"[246272, 246272, 246272, 246272]",172032,962,962,0.7298365235328674,0.009952359832823277
