method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,12,12,1,2,y_bar,0.1,12,0.3,0.06693889945745468,0.16870355606079102,3,100003,200003,410878487,szo,14336,14336,7168,"[7168, 7168]",8192,14,14,0.7295888662338257,0.010470395907759666
NOG-ZO,NOG,60,60,5,2,y_bar,0.1,12,0.3,0.07767841964960098,0.6511313915252686,3,100003,200003,410878487,szo,63488,63488,31744,"[31744, 31744]",16384,62,62,0.7297084927558899,0.010668590664863586
NOG-ZO,NOG,108,108,9,2,y_bar,0.1,12,0.3,0.07973369210958481,1.1478683948516846,3,100003,200003,410878487,szo,112640,112640,56320,"[56320, 56320]",24576,110,110,0.7296940684318542,0.010691073723137379
NOG-ZO,NOG,156,156,13,2,y_bar,0.1,12,0.3,0.07883118093013763,1.6816442012786865,3,100003,200003,410878487,szo,161792,161792,80896,"[80896, 80896]",32768,158,158,0.7297618389129639,0.009345971047878265
NOG-ZO,NOG,204,204,17,2,y_bar,0.1,12,0.3,0.08391423523426056,2.1737489700317383,3,100003,200003,410878487,szo,210944,210944,105472,"[105472, 105472]",40960,206,206,0.7297935485839844,0.010139095596969128
NOG-ZO,NOG,252,252,21,2,y_bar,0.1,12,0.3,0.07344445586204529,2.6772844791412354,3,100003,200003,410878487,szo,260096,260096,130048,"[130048, 130048]",49152,254,254,0.7298154830932617,0.010488336905837059
NOG-ZO,NOG,300,300,25,2,y_bar,0.1,12,0.3,0.08238374441862106,3.162231683731079,3,100003,200003,410878487,szo,309248,309248,154624,"[154624, 154624]",57344,302,302,0.7298224568367004,0.010201368480920792
NOG-ZO,NOG,348,348,29,2,y_bar,0.1,12,0.3,0.07446848601102829,3.6511013507843018,3,100003,200003,410878487,szo,358400,358400,179200,"[179200, 179200]",65536,350,350,0.7298509478569031,0.009986013174057007
NOG-ZO,NOG,396,396,33,2,y_bar,0.1,12,0.3,0.07830972224473953,4.137536525726318,3,100003,200003,410878487,szo,407552,407552,203776,"[203776, 203776]",73728,398,398,0.7298377156257629,0.010572169907391071
NOG-ZO,NOG,444,444,37,2,y_bar,0.1,12,0.3,0.08606048673391342,4.623101711273193,3,100003,200003,410878487,szo,456704,456704,228352,"[228352, 228352]",81920,446,446,0.729833722114563,0.010488461703062057
NOG-ZO,NOG,492,492,41,2,y_bar,0.1,12,0.3,0.06853669881820679,5.106251955032349,3,100003,200003,410878487,szo,505856,505856,252928,"[252928, 252928]",90112,494,494,0.7298007011413574,0.008338524959981441
NOG-ZO,NOG,540,540,45,2,y_bar,0.1,12,0.3,0.07871130853891373,5.5958733558654785,3,100003,200003,410878487,szo,555008,555008,277504,"[277504, 277504]",98304,542,542,0.7298290133476257,0.008738158270716667
NOG-ZO,NOG,588,588,49,2,y_bar,0.1,12,0.3,0.09027489274740219,6.081380128860474,3,100003,200003,410878487,szo,604160,604160,302080,"[302080, 302080]",106496,590,590,0.7297965288162231,0.008514857850968838
NOG-ZO,NOG,636,636,53,2,y_bar,0.1,12,0.3,0.07433774322271347,6.57186484336853,3,100003,200003,410878487,szo,653312,653312,326656,"[326656, 326656]",114688,638,638,0.729786217212677,0.010964025743305683
NOG-ZO,NOG,684,684,57,2,y_bar,0.1,12,0.3,0.06801910698413849,7.0565080642700195,3,100003,200003,410878487,szo,702464,702464,351232,"[351232, 351232]",122880,686,686,0.729762852191925,0.009611919522285461
NOG-ZO,NOG,732,732,61,2,y_bar,0.1,12,0.3,0.07366815954446793,7.55765175819397,3,100003,200003,410878487,szo,751616,751616,375808,"[375808, 375808]",131072,734,734,0.7297760844230652,0.009047106839716434
NOG-ZO,NOG,780,780,65,2,y_bar,0.1,12,0.3,0.0732489824295044,8.041523694992065,3,100003,200003,410878487,szo,800768,800768,400384,"[400384, 400384]",139264,782,782,0.7297713756561279,0.009772536344826221
NOG-ZO,NOG,828,828,69,2,y_bar,0.1,12,0.3,0.07214292138814926,8.542900800704956,3,100003,200003,410878487,szo,849920,849920,424960,"[424960, 424960]",147456,830,830,0.7297967076301575,0.008104320615530014
NOG-ZO,NOG,876,876,73,2,y_bar,0.1,12,0.3,0.07108449190855026,9.037057638168335,3,100003,200003,410878487,szo,899072,899072,449536,"[449536, 449536]",155648,878,878,0.7298246622085571,0.00892603863030672
NOG-ZO,NOG,924,924,77,2,y_bar,0.1,12,0.3,0.07442288100719452,9.546252012252808,3,100003,200003,410878487,szo,948224,948224,474112,"[474112, 474112]",163840,926,926,0.7298069000244141,0.009392969310283661
NOG-ZO,NOG,960,960,80,2,y_bar,0.1,12,0.3,0.07566213607788086,9.926697015762329,3,100003,200003,410878487,szo,985088,985088,492544,"[492544, 492544]",172032,962,962,0.7298022508621216,0.009019991382956505
