method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy
NOG-ZO,NOG,12,12,1,8,y_bar,0.1,12,0.3,0.07177600264549255,0.4760100841522217,1,100001,200001,988732541,szo,14336,14336,1792,"[1792, 1792, 1792, 1792, 1792, 1792, 1792, 1792]",8192,14,14,0.7326980233192444,0.010737300850450993
NOG-ZO,NOG,60,60,5,8,y_bar,0.1,12,0.3,0.07489048689603806,2.1880431175231934,1,100001,200001,988732541,szo,63488,63488,7936,"[7936, 7936, 7936, 7936, 7936, 7936, 7936, 7936]",16384,62,62,0.7328084111213684,0.010081538930535316
NOG-ZO,NOG,108,108,9,8,y_bar,0.1,12,0.3,0.08188178390264511,3.917170763015747,1,100001,200001,988732541,szo,112640,112640,14080,"[14080, 14080, 14080, 14080, 14080, 14080, 14080, 14080]",24576,110,110,0.7328478693962097,0.009843188337981701
NOG-ZO,NOG,156,156,13,8,y_bar,0.1,12,0.3,0.07092492282390594,5.642858505249023,1,100001,200001,988732541,szo,161792,161792,20224,"[20224, 20224, 20224, 20224, 20224, 20224, 20224, 20224]",32768,158,158,0.7329204082489014,0.009754590690135956
NOG-ZO,NOG,204,204,17,8,y_bar,0.1,12,0.3,0.07336654514074326,7.386573076248169,1,100001,200001,988732541,szo,210944,210944,26368,"[26368, 26368, 26368, 26368, 26368, 26368, 26368, 26368]",40960,206,206,0.7329086661338806,0.010072515346109867
NOG-ZO,NOG,252,252,21,8,y_bar,0.1,12,0.3,0.0722043365240097,9.09123945236206,1,100001,200001,988732541,szo,260096,260096,32512,"[32512, 32512, 32512, 32512, 32512, 32512, 32512, 32512]",49152,254,254,0.7329177260398865,0.010597512125968933
NOG-ZO,NOG,300,300,25,8,y_bar,0.1,12,0.3,0.07928312569856644,10.797662734985352,1,100001,200001,988732541,szo,309248,309248,38656,"[38656, 38656, 38656, 38656, 38656, 38656, 38656, 38656]",57344,302,302,0.7329528331756592,0.011519528925418854
NOG-ZO,NOG,348,348,29,8,y_bar,0.1,12,0.3,0.0787588432431221,12.494011640548706,1,100001,200001,988732541,szo,358400,358400,44800,"[44800, 44800, 44800, 44800, 44800, 44800, 44800, 44800]",65536,350,350,0.7329854369163513,0.009011228568851948
NOG-ZO,NOG,396,396,33,8,y_bar,0.1,12,0.3,0.06689642369747162,14.197967052459717,1,100001,200001,988732541,szo,407552,407552,50944,"[50944, 50944, 50944, 50944, 50944, 50944, 50944, 50944]",73728,398,398,0.7329422235488892,0.009380767121911049
NOG-ZO,NOG,444,444,37,8,y_bar,0.1,12,0.3,0.0820443257689476,15.945405006408691,1,100001,200001,988732541,szo,456704,456704,57088,"[57088, 57088, 57088, 57088, 57088, 57088, 57088, 57088]",81920,446,446,0.7329594492912292,0.009603175334632397
NOG-ZO,NOG,492,492,41,8,y_bar,0.1,12,0.3,0.08585269004106522,17.698490381240845,1,100001,200001,988732541,szo,505856,505856,63232,"[63232, 63232, 63232, 63232, 63232, 63232, 63232, 63232]",90112,494,494,0.7329743504524231,0.009488135576248169
NOG-ZO,NOG,540,540,45,8,y_bar,0.1,12,0.3,0.06745996326208115,19.426374673843384,1,100001,200001,988732541,szo,555008,555008,69376,"[69376, 69376, 69376, 69376, 69376, 69376, 69376, 69376]",98304,542,542,0.7329652309417725,0.009091204963624477
NOG-ZO,NOG,588,588,49,8,y_bar,0.1,12,0.3,0.06747017055749893,21.21057677268982,1,100001,200001,988732541,szo,604160,604160,75520,"[75520, 75520, 75520, 75520, 75520, 75520, 75520, 75520]",106496,590,590,0.7329224348068237,0.009603793732821941
NOG-ZO,NOG,636,636,53,8,y_bar,0.1,12,0.3,0.07564451545476913,22.949822664260864,1,100001,200001,988732541,szo,653312,653312,81664,"[81664, 81664, 81664, 81664, 81664, 81664, 81664, 81664]",114688,638,638,0.7329042553901672,0.00929912831634283
NOG-ZO,NOG,684,684,57,8,y_bar,0.1,12,0.3,0.0664663016796112,24.714596271514893,1,100001,200001,988732541,szo,702464,702464,87808,"[87808, 87808, 87808, 87808, 87808, 87808, 87808, 87808]",122880,686,686,0.732919454574585,0.008544947020709515
NOG-ZO,NOG,732,732,61,8,y_bar,0.1,12,0.3,0.08551319688558578,26.485624074935913,1,100001,200001,988732541,szo,751616,751616,93952,"[93952, 93952, 93952, 93952, 93952, 93952, 93952, 93952]",131072,734,734,0.7329044938087463,0.009446301497519016
NOG-ZO,NOG,780,780,65,8,y_bar,0.1,12,0.3,0.08948801457881927,28.250187635421753,1,100001,200001,988732541,szo,800768,800768,100096,"[100096, 100096, 100096, 100096, 100096, 100096, 100096, 100096]",139264,782,782,0.7328781485557556,0.009452376514673233
NOG-ZO,NOG,828,828,69,8,y_bar,0.1,12,0.3,0.07672345638275146,29.955965518951416,1,100001,200001,988732541,szo,849920,849920,106240,"[106240, 106240, 106240, 106240, 106240, 106240, 106240, 106240]",147456,830,830,0.732897937297821,0.009511198848485947
NOG-ZO,NOG,876,876,73,8,y_bar,0.1,12,0.3,0.07433595508337021,31.653992176055908,1,100001,200001,988732541,szo,899072,899072,112384,"[112384, 112384, 112384, 112384, 112384, 112384, 112384, 112384]",155648,878,878,0.7329524755477905,0.009235639125108719
