method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,epoch_length,domain_radius,lr_or_eta,theory_multiplier
ME-DOL-ZO,ME-DOL,12,12,8,epoch_w_bar,0.12699675559997559,3,100003,200003,1776905663,szo,192,192,24,"[24, 24, 24, 24, 24, 24, 24, 24]",8192,12,12,0.7295249104499817,0.010443124920129776,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,60,60,8,epoch_w_bar,0.4400308132171631,3,100003,200003,1776905663,szo,960,960,120,"[120, 120, 120, 120, 120, 120, 120, 120]",16384,60,60,0.7295544743537903,0.01054673083126545,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,108,108,8,epoch_w_bar,0.7625482082366943,3,100003,200003,1776905663,szo,1728,1728,216,"[216, 216, 216, 216, 216, 216, 216, 216]",24576,108,108,0.7295674085617065,0.01139805093407631,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,156,156,8,epoch_w_bar,1.076554298400879,3,100003,200003,1776905663,szo,2496,2496,312,"[312, 312, 312, 312, 312, 312, 312, 312]",32768,156,156,0.7295812368392944,0.009406963363289833,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,204,204,8,epoch_w_bar,1.3955926895141602,3,100003,200003,1776905663,szo,3264,3264,408,"[408, 408, 408, 408, 408, 408, 408, 408]",40960,204,204,0.7295871376991272,0.010609626770019531,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,252,252,8,epoch_w_bar,1.7150306701660156,3,100003,200003,1776905663,szo,4032,4032,504,"[504, 504, 504, 504, 504, 504, 504, 504]",49152,252,252,0.7295954823493958,0.010451702401041985,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,300,300,8,epoch_w_bar,2.032215118408203,3,100003,200003,1776905663,szo,4800,4800,600,"[600, 600, 600, 600, 600, 600, 600, 600]",57344,300,300,0.7295994758605957,0.010360420681536198,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,348,348,8,epoch_w_bar,2.3531739711761475,3,100003,200003,1776905663,szo,5568,5568,696,"[696, 696, 696, 696, 696, 696, 696, 696]",65536,348,348,0.7296051383018494,0.009803553111851215,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,396,396,8,epoch_w_bar,2.6754820346832275,3,100003,200003,1776905663,szo,6336,6336,792,"[792, 792, 792, 792, 792, 792, 792, 792]",73728,396,396,0.729611873626709,0.011151389218866825,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
ME-DOL-ZO,ME-DOL,444,444,8,epoch_w_bar,2.9902334213256836,3,100003,200003,1776905663,szo,7104,7104,888,"[888, 888, 888, 888, 888, 888, 888, 888]",81920,444,444,0.7296170592308044,0.01102884579449892,0.1,12,0.000736569563735987,0.00021262931794992866,1.0
