method,base_method,iteration,round,block_id,worker_count,eval_point,delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,epoch_length,domain_radius,theory_multiplier,batch_size,small_batch,large_batch,restart_period,restart_mixing_rounds
NOG-ZO,NOG,444,444,37.0,4,y_bar,0.1,12.0,0.3,0.06845680624246597,8.440923690795898,1,100001,200001,10169594,szo,456704,456704,114176,"[114176, 114176, 114176, 114176]",81920,446,446,0.7329011559486389,0.01004219613969326,,,,,,,,
NOG-ZO,NOG,492,492,41.0,4,y_bar,0.1,12.0,0.3,0.06758778542280197,9.37175703048706,1,100001,200001,10169594,szo,505856,505856,126464,"[126464, 126464, 126464, 126464]",90112,494,494,0.732909083366394,0.009361262433230877,,,,,,,,
NOG-ZO,NOG,540,540,45.0,4,y_bar,0.1,12.0,0.3,0.07704339921474457,10.306455850601196,1,100001,200001,10169594,szo,555008,555008,138752,"[138752, 138752, 138752, 138752]",98304,542,542,0.7329254746437073,0.009141565300524235,,,,,,,,
NOG-ZO,NOG,588,588,49.0,4,y_bar,0.1,12.0,0.3,0.07101774960756302,11.233118295669556,1,100001,200001,10169594,szo,604160,604160,151040,"[151040, 151040, 151040, 151040]",106496,590,590,0.7329132556915283,0.008408736437559128,,,,,,,,
NOG-ZO,NOG,636,636,53.0,4,y_bar,0.1,12.0,0.3,0.06440737843513489,12.163382291793823,1,100001,200001,10169594,szo,653312,653312,163328,"[163328, 163328, 163328, 163328]",114688,638,638,0.7329277992248535,0.009231063537299633,,,,,,,,
NOG-ZO,NOG,684,684,57.0,4,y_bar,0.1,12.0,0.3,0.08218060433864594,13.097892045974731,1,100001,200001,10169594,szo,702464,702464,175616,"[175616, 175616, 175616, 175616]",122880,686,686,0.7329487204551697,0.009994284249842167,,,,,,,,
NOG-ZO,NOG,732,732,61.0,4,y_bar,0.1,12.0,0.3,0.07675465941429138,14.001733779907227,1,100001,200001,10169594,szo,751616,751616,187904,"[187904, 187904, 187904, 187904]",131072,734,734,0.7329745292663574,0.00925252865999937,,,,,,,,
NOG-ZO,NOG,780,780,65.0,4,y_bar,0.1,12.0,0.3,0.06894417852163315,14.901479959487915,1,100001,200001,10169594,szo,800768,800768,200192,"[200192, 200192, 200192, 200192]",139264,782,782,0.7329623699188232,0.009737341664731503,,,,,,,,
NOG-ZO,NOG,828,828,69.0,4,y_bar,0.1,12.0,0.3,0.07526122033596039,15.815686702728271,1,100001,200001,10169594,szo,849920,849920,212480,"[212480, 212480, 212480, 212480]",147456,830,830,0.7329813241958618,0.009751717559993267,,,,,,,,
NOG-ZO,NOG,876,876,73.0,4,y_bar,0.1,12.0,0.3,0.07416672259569168,16.70231318473816,1,100001,200001,10169594,szo,899072,899072,224768,"[224768, 224768, 224768, 224768]",155648,878,878,0.7329545021057129,0.009862556122243404,,,,,,,,
NOG-ZO,NOG,924,924,77.0,4,y_bar,0.1,12.0,0.3,0.07472006976604462,17.591593742370605,1,100001,200001,10169594,szo,948224,948224,237056,"[237056, 237056, 237056, 237056]",163840,926,926,0.7329340577125549,0.009037567302584648,,,,,,,,
NOG-ZO,NOG,960,960,80.0,4,y_bar,0.1,12.0,0.3,0.07595302164554596,18.287962675094604,1,100001,200001,10169594,szo,985088,985088,246272,"[246272, 246272, 246272, 246272]",172032,962,962,0.7329165935516357,0.009397309273481369,,,,,,,,
NOG-ZO,NOG,12,12,1.0,8,y_bar,0.1,12.0,0.3,0.07177600264549255,0.4760100841522217,1,100001,200001,988732541,szo,14336,14336,1792,"[1792, 1792, 1792, 1792, 1792, 1792, 1792, 1792]",8192,14,14,0.7326980233192444,0.010737300850450993,,,,,,,,
NOG-ZO,NOG,60,60,5.0,8,y_bar,0.1,12.0,0.3,0.07489048689603806,2.1880431175231934,1,100001,200001,988732541,szo,63488,63488,7936,"[7936, 7936, 7936, 7936, 7936, 7936, 7936, 7936]",16384,62,62,0.7328084111213684,0.010081538930535316,,,,,,,,
NOG-ZO,NOG,108,108,9.0,8,y_bar,0.1,12.0,0.3,0.08188178390264511,3.917170763015747,1,100001,200001,988732541,szo,112640,112640,14080,"[14080, 14080, 14080, 14080, 14080, 14080, 14080, 14080]",24576,110,110,0.7328478693962097,0.009843188337981701,,,,,,,,
NOG-ZO,NOG,156,156,13.0,8,y_bar,0.1,12.0,0.3,0.07092492282390594,5.642858505249023,1,100001,200001,988732541,szo,161792,161792,20224,"[20224, 20224, 20224, 20224, 20224, 20224, 20224, 20224]",32768,158,158,0.7329204082489014,0.009754590690135956,,,,,,,,
NOG-ZO,NOG,204,204,17.0,8,y_bar,0.1,12.0,0.3,0.07336654514074326,7.386573076248169,1,100001,200001,988732541,szo,210944,210944,26368,"[26368, 26368, 26368, 26368, 26368, 26368, 26368, 26368]",40960,206,206,0.7329086661338806,0.010072515346109867,,,,,,,,
NOG-ZO,NOG,252,252,21.0,8,y_bar,0.1,12.0,0.3,0.0722043365240097,9.09123945236206,1,100001,200001,988732541,szo,260096,260096,32512,"[32512, 32512, 32512, 32512, 32512, 32512, 32512, 32512]",49152,254,254,0.7329177260398865,0.010597512125968933,,,,,,,,
NOG-ZO,NOG,300,300,25.0,8,y_bar,0.1,12.0,0.3,0.07928312569856644,10.797662734985352,1,100001,200001,988732541,szo,309248,309248,38656,"[38656, 38656, 38656, 38656, 38656, 38656, 38656, 38656]",57344,302,302,0.7329528331756592,0.011519528925418854,,,,,,,,
NOG-ZO,NOG,348,348,29.0,8,y_bar,0.1,12.0,0.3,0.0787588432431221,12.494011640548706,1,100001,200001,988732541,szo,358400,358400,44800,"[44800, 44800, 44800, 44800, 44800, 44800, 44800, 44800]",65536,350,350,0.7329854369163513,0.009011228568851948,,,,,,,,
NOG-ZO,NOG,396,396,33.0,8,y_bar,0.1,12.0,0.3,0.06689642369747162,14.197967052459717,1,100001,200001,988732541,szo,407552,407552,50944,"[50944, 50944, 50944, 50944, 50944, 50944, 50944, 50944]",73728,398,398,0.7329422235488892,0.009380767121911049,,,,,,,,
NOG-ZO,NOG,444,444,37.0,8,y_bar,0.1,12.0,0.3,0.0820443257689476,15.945405006408691,1,100001,200001,988732541,szo,456704,456704,57088,"[57088, 57088, 57088, 57088, 57088, 57088, 57088, 57088]",81920,446,446,0.7329594492912292,0.009603175334632397,,,,,,,,
NOG-ZO,NOG,492,492,41.0,8,y_bar,0.1,12.0,0.3,0.08585269004106522,17.698490381240845,1,100001,200001,988732541,szo,505856,505856,63232,"[63232, 63232, 63232, 63232, 63232, 63232, 63232, 63232]",90112,494,494,0.7329743504524231,0.009488135576248169,,,,,,,,
NOG-ZO,NOG,540,540,45.0,8,y_bar,0.1,12.0,0.3,0.06745996326208115,19.426374673843384,1,100001,200001,988732541,szo,555008,555008,69376,"[69376, 69376, 69376, 69376, 69376, 69376, 69376, 69376]",98304,542,542,0.7329652309417725,0.009091204963624477,,,,,,,,
NOG-ZO,NOG,588,588,49.0,8,y_bar,0.1,12.0,0.3,0.06747017055749893,21.21057677268982,1,100001,200001,988732541,szo,604160,604160,75520,"[75520, 75520, 75520, 75520, 75520, 75520, 75520, 75520]",106496,590,590,0.7329224348068237,0.009603793732821941,,,,,,,,
NOG-ZO,NOG,636,636,53.0,8,y_bar,0.1,12.0,0.3,0.07564451545476913,22.949822664260864,1,100001,200001,988732541,szo,653312,653312,81664,"[81664, 81664, 81664, 81664, 81664, 81664, 81664, 81664]",114688,638,638,0.7329042553901672,0.00929912831634283,,,,,,,,
NOG-ZO,NOG,684,684,57.0,8,y_bar,0.1,12.0,0.3,0.0664663016796112,24.714596271514893,1,100001,200001,988732541,szo,702464,702464,87808,"[87808, 87808, 87808, 87808, 87808, 87808, 87808, 87808]",122880,686,686,0.732919454574585,0.008544947020709515,,,,,,,,
NOG-ZO,NOG,732,732,61.0,8,y_bar,0.1,12.0,0.3,0.08551319688558578,26.485624074935913,1,100001,200001,988732541,szo,751616,751616,93952,"[93952, 93952, 93952, 93952, 93952, 93952, 93952, 93952]",131072,734,734,0.7329044938087463,0.009446301497519016,,,,,,,,
NOG-ZO,NOG,780,780,65.0,8,y_bar,0.1,12.0,0.3,0.08948801457881927,28.250187635421753,1,100001,200001,988732541,szo,800768,800768,100096,"[100096, 100096, 100096, 100096, 100096, 100096, 100096, 100096]",139264,782,782,0.7328781485557556,0.009452376514673233,,,,,,,,
NOG-ZO,NOG,828,828,69.0,8,y_bar,0.1,12.0,0.3,0.07672345638275146,29.955965518951416,1,100001,200001,988732541,szo,849920,849920,106240,"[106240, 106240, 106240, 106240, 106240, 106240, 106240, 106240]",147456,830,830,0.732897937297821,0.009511198848485947,,,,,,,,
NOG-ZO,NOG,876,876,73.0,8,y_bar,0.1,12.0,0.3,0.07433595508337021,31.653992176055908,1,100001,200001,988732541,szo,899072,899072,112384,"[112384, 112384, 112384, 112384, 112384, 112384, 112384, 112384]",155648,878,878,0.7329524755477905,0.009235639125108719,,,,,,,,
NOG-ZO,NOG,924,924,77.0,8,y_bar,0.1,12.0,0.3,0.07319363206624985,33.35070538520813,1,100001,200001,988732541,szo,948224,948224,118528,"[118528, 118528, 118528, 118528, 118528, 118528, 118528, 118528]",163840,926,926,0.7329338788986206,0.00807658676058054,,,,,,,,
NOG-ZO,NOG,960,960,80.0,8,y_bar,0.1,12.0,0.3,0.0706644207239151,34.650731801986694,1,100001,200001,988732541,szo,985088,985088,123136,"[123136, 123136, 123136, 123136, 123136, 123136, 123136, 123136]",172032,962,962,0.7329385280609131,0.00847228616476059,,,,,,,,
ME-DOL-ZO,ME-DOL,12,12,,8,epoch_w_bar,0.1,,0.00021262931794992866,,0.13252711296081543,1,100001,200001,548805954,szo,192,192,24,"[24, 24, 24, 24, 24, 24, 24, 24]",8192,12,12,0.732654333114624,0.010693543590605259,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,60,60,,8,epoch_w_bar,0.1,,0.00021262931794992866,,0.44852137565612793,1,100001,200001,548805954,szo,960,960,120,"[120, 120, 120, 120, 120, 120, 120, 120]",16384,60,60,0.7326903343200684,0.010529826395213604,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,108,108,,8,epoch_w_bar,0.1,,0.00021262931794992866,,0.7635135650634766,1,100001,200001,548805954,szo,1728,1728,216,"[216, 216, 216, 216, 216, 216, 216, 216]",24576,108,108,0.7327022552490234,0.010025170631706715,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,156,156,,8,epoch_w_bar,0.1,,0.00021262931794992866,,1.0858490467071533,1,100001,200001,548805954,szo,2496,2496,312,"[312, 312, 312, 312, 312, 312, 312, 312]",32768,156,156,0.7327060103416443,0.010272834450006485,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,204,204,,8,epoch_w_bar,0.1,,0.00021262931794992866,,1.4106574058532715,1,100001,200001,548805954,szo,3264,3264,408,"[408, 408, 408, 408, 408, 408, 408, 408]",40960,204,204,0.7327203750610352,0.010090255178511143,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,252,252,,8,epoch_w_bar,0.1,,0.00021262931794992866,,1.7312555313110352,1,100001,200001,548805954,szo,4032,4032,504,"[504, 504, 504, 504, 504, 504, 504, 504]",49152,252,252,0.7327263951301575,0.011022860184311867,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,300,300,,8,epoch_w_bar,0.1,,0.00021262931794992866,,2.061263084411621,1,100001,200001,548805954,szo,4800,4800,600,"[600, 600, 600, 600, 600, 600, 600, 600]",57344,300,300,0.732732892036438,0.012441463768482208,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,348,348,,8,epoch_w_bar,0.1,,0.00021262931794992866,,2.3845338821411133,1,100001,200001,548805954,szo,5568,5568,696,"[696, 696, 696, 696, 696, 696, 696, 696]",65536,348,348,0.7327471971511841,0.009527900256216526,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,396,396,,8,epoch_w_bar,0.1,,0.00021262931794992866,,2.708714485168457,1,100001,200001,548805954,szo,6336,6336,792,"[792, 792, 792, 792, 792, 792, 792, 792]",73728,396,396,0.7327494621276855,0.010154526680707932,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,444,444,,8,epoch_w_bar,0.1,,0.00021262931794992866,,3.0290720462799072,1,100001,200001,548805954,szo,7104,7104,888,"[888, 888, 888, 888, 888, 888, 888, 888]",81920,444,444,0.7327572107315063,0.010545102879405022,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,492,492,,8,epoch_w_bar,0.1,,0.00021262931794992866,,3.351224422454834,1,100001,200001,548805954,szo,7872,7872,984,"[984, 984, 984, 984, 984, 984, 984, 984]",90112,492,492,0.7327703237533569,0.010620323941111565,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,540,540,,8,epoch_w_bar,0.1,,0.00021262931794992866,,3.671189546585083,1,100001,200001,548805954,szo,8640,8640,1080,"[1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",98304,540,540,0.73277348279953,0.0096654761582613,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,588,588,,8,epoch_w_bar,0.1,,0.00021262931794992866,,3.997100353240967,1,100001,200001,548805954,szo,9408,9408,1176,"[1176, 1176, 1176, 1176, 1176, 1176, 1176, 1176]",106496,588,588,0.7327784895896912,0.010719774290919304,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,636,636,,8,epoch_w_bar,0.1,,0.00021262931794992866,,4.3295578956604,1,100001,200001,548805954,szo,10176,10176,1272,"[1272, 1272, 1272, 1272, 1272, 1272, 1272, 1272]",114688,636,636,0.7327789664268494,0.010602748952805996,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,684,684,,8,epoch_w_bar,0.1,,0.00021262931794992866,,4.652688026428223,1,100001,200001,548805954,szo,10944,10944,1368,"[1368, 1368, 1368, 1368, 1368, 1368, 1368, 1368]",122880,684,684,0.7327808141708374,0.010165861807763577,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,732,732,,8,epoch_w_bar,0.1,,0.00021262931794992866,,4.984428405761719,1,100001,200001,548805954,szo,11712,11712,1464,"[1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464]",131072,732,732,0.732785701751709,0.010857869870960712,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,780,780,,8,epoch_w_bar,0.1,,0.00021262931794992866,,5.29585862159729,1,100001,200001,548805954,szo,12480,12480,1560,"[1560, 1560, 1560, 1560, 1560, 1560, 1560, 1560]",139264,780,780,0.7327945828437805,0.011401760391891003,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,828,828,,8,epoch_w_bar,0.1,,0.00021262931794992866,,5.60833477973938,1,100001,200001,548805954,szo,13248,13248,1656,"[1656, 1656, 1656, 1656, 1656, 1656, 1656, 1656]",147456,828,828,0.7328002452850342,0.011085035279393196,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,876,876,,8,epoch_w_bar,0.1,,0.00021262931794992866,,5.919044733047485,1,100001,200001,548805954,szo,14016,14016,1752,"[1752, 1752, 1752, 1752, 1752, 1752, 1752, 1752]",155648,876,876,0.7328005433082581,0.011371922679245472,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,924,924,,8,epoch_w_bar,0.1,,0.00021262931794992866,,6.232385635375977,1,100001,200001,548805954,szo,14784,14784,1848,"[1848, 1848, 1848, 1848, 1848, 1848, 1848, 1848]",163840,924,924,0.7328037023544312,0.010380087420344353,12.0,0.000736569563735987,1.0,,,,,
ME-DOL-ZO,ME-DOL,960,960,,8,epoch_w_bar,0.1,,0.00021262931794992866,,6.4823386669158936,1,100001,200001,548805954,szo,15360,15360,1920,"[1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",172032,960,960,0.732806384563446,0.010662950575351715,12.0,0.000736569563735987,1.0,,,,,
DGFM,DGFM,1,1,,8,x_bar,0.1,,0.001,,0.06627511978149414,1,100001,200001,1527951910,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7326619625091553,0.010410464368760586,,,,1.0,,,,
DGFM,DGFM,48,48,,8,x_bar,0.1,,0.001,,0.36572980880737305,1,100001,200001,1527951910,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7327602505683899,0.010339884087443352,,,,1.0,,,,
DGFM,DGFM,96,96,,8,x_bar,0.1,,0.001,,0.700258731842041,1,100001,200001,1527951910,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7328241467475891,0.010293335653841496,,,,1.0,,,,
DGFM,DGFM,144,144,,8,x_bar,0.1,,0.001,,0.9949309825897217,1,100001,200001,1527951910,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7328653335571289,0.011879341676831245,,,,1.0,,,,
DGFM,DGFM,192,192,,8,x_bar,0.1,,0.001,,1.2981696128845215,1,100001,200001,1527951910,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7328931093215942,0.010888836346566677,,,,1.0,,,,
DGFM,DGFM,240,240,,8,x_bar,0.1,,0.001,,1.6057400703430176,1,100001,200001,1527951910,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7329108119010925,0.010632102377712727,,,,1.0,,,,
DGFM,DGFM,288,288,,8,x_bar,0.1,,0.001,,1.9131009578704834,1,100001,200001,1527951910,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7329316735267639,0.010952776297926903,,,,1.0,,,,
DGFM,DGFM,336,336,,8,x_bar,0.1,,0.001,,2.219489336013794,1,100001,200001,1527951910,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7329388856887817,0.011387309990823269,,,,1.0,,,,
DGFM,DGFM,384,384,,8,x_bar,0.1,,0.001,,2.5011961460113525,1,100001,200001,1527951910,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7329340577125549,0.011080457828938961,,,,1.0,,,,
DGFM,DGFM,432,432,,8,x_bar,0.1,,0.001,,2.787646770477295,1,100001,200001,1527951910,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7329656481742859,0.011485333554446697,,,,1.0,,,,
DGFM,DGFM,480,480,,8,x_bar,0.1,,0.001,,3.0748727321624756,1,100001,200001,1527951910,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7329946160316467,0.009797959588468075,,,,1.0,,,,
DGFM,DGFM,528,528,,8,x_bar,0.1,,0.001,,3.3665452003479004,1,100001,200001,1527951910,szo,8448,8448,1056,"[1056, 1056, 1056, 1056, 1056, 1056, 1056, 1056]",98304,1056,1056,0.7329791188240051,0.01027575321495533,,,,1.0,,,,
DGFM,DGFM,576,576,,8,x_bar,0.1,,0.001,,3.662503480911255,1,100001,200001,1527951910,szo,9216,9216,1152,"[1152, 1152, 1152, 1152, 1152, 1152, 1152, 1152]",106496,1152,1152,0.7330235242843628,0.01100010797381401,,,,1.0,,,,
DGFM,DGFM,624,624,,8,x_bar,0.1,,0.001,,3.951237678527832,1,100001,200001,1527951910,szo,9984,9984,1248,"[1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248]",114688,1248,1248,0.7330569624900818,0.011640471406280994,,,,1.0,,,,
DGFM,DGFM,672,672,,8,x_bar,0.1,,0.001,,4.241093158721924,1,100001,200001,1527951910,szo,10752,10752,1344,"[1344, 1344, 1344, 1344, 1344, 1344, 1344, 1344]",122880,1344,1344,0.7330761551856995,0.010812660679221153,,,,1.0,,,,
DGFM,DGFM,720,720,,8,x_bar,0.1,,0.001,,4.532391309738159,1,100001,200001,1527951910,szo,11520,11520,1440,"[1440, 1440, 1440, 1440, 1440, 1440, 1440, 1440]",131072,1440,1440,0.7330702543258667,0.011131604202091694,,,,1.0,,,,
DGFM,DGFM,768,768,,8,x_bar,0.1,,0.001,,4.822652816772461,1,100001,200001,1527951910,szo,12288,12288,1536,"[1536, 1536, 1536, 1536, 1536, 1536, 1536, 1536]",139264,1536,1536,0.7330681681632996,0.01016046479344368,,,,1.0,,,,
DGFM,DGFM,816,816,,8,x_bar,0.1,,0.001,,5.111523389816284,1,100001,200001,1527951910,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",147456,1632,1632,0.7330893278121948,0.011354101821780205,,,,1.0,,,,
DGFM,DGFM,864,864,,8,x_bar,0.1,,0.001,,5.415058612823486,1,100001,200001,1527951910,szo,13824,13824,1728,"[1728, 1728, 1728, 1728, 1728, 1728, 1728, 1728]",155648,1728,1728,0.7330994009971619,0.010918360203504562,,,,1.0,,,,
DGFM,DGFM,912,912,,8,x_bar,0.1,,0.001,,5.713802099227905,1,100001,200001,1527951910,szo,14592,14592,1824,"[1824, 1824, 1824, 1824, 1824, 1824, 1824, 1824]",163840,1824,1824,0.7331213355064392,0.011252125725150108,,,,1.0,,,,
DGFM,DGFM,960,960,,8,x_bar,0.1,,0.001,,6.003708124160767,1,100001,200001,1527951910,szo,15360,15360,1920,"[1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",172032,1920,1920,0.7331225872039795,0.011591886170208454,,,,1.0,,,,
DGFM+,DGFM+,1,1,,8,x_bar,0.1,,0.001,,0.2738516330718994,1,100001,200001,169987917,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.7326478362083435,0.010427436791360378,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,48,48,,8,x_bar,0.1,,0.001,,2.902147054672241,1,100001,200001,169987917,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",16384,96,96,0.7327466607093811,0.010109663009643555,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,96,96,,8,x_bar,0.1,,0.001,,5.738864898681641,1,100001,200001,169987917,szo,26112,26112,3264,"[3264, 3264, 3264, 3264, 3264, 3264, 3264, 3264]",24576,192,192,0.7328084111213684,0.010251685976982117,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,144,144,,8,x_bar,0.1,,0.001,,8.568418741226196,1,100001,200001,169987917,szo,39168,39168,4896,"[4896, 4896, 4896, 4896, 4896, 4896, 4896, 4896]",32768,288,288,0.7328433990478516,0.01204474363476038,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,192,192,,8,x_bar,0.1,,0.001,,11.438524723052979,1,100001,200001,169987917,szo,52224,52224,6528,"[6528, 6528, 6528, 6528, 6528, 6528, 6528, 6528]",40960,384,384,0.7328565120697021,0.010842658579349518,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,240,240,,8,x_bar,0.1,,0.001,,14.30844759941101,1,100001,200001,169987917,szo,65280,65280,8160,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]",49152,480,480,0.7328522205352783,0.010152207687497139,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,288,288,,8,x_bar,0.1,,0.001,,17.17546772956848,1,100001,200001,169987917,szo,78336,78336,9792,"[9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792]",57344,576,576,0.7328911423683167,0.01111194770783186,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,336,336,,8,x_bar,0.1,,0.001,,20.01618242263794,1,100001,200001,169987917,szo,91392,91392,11424,"[11424, 11424, 11424, 11424, 11424, 11424, 11424, 11424]",65536,672,672,0.7328936457633972,0.011286024935543537,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,384,384,,8,x_bar,0.1,,0.001,,22.87851357460022,1,100001,200001,169987917,szo,104448,104448,13056,"[13056, 13056, 13056, 13056, 13056, 13056, 13056, 13056]",73728,768,768,0.732894778251648,0.010696950368583202,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,432,432,,8,x_bar,0.1,,0.001,,25.76199460029602,1,100001,200001,169987917,szo,117504,117504,14688,"[14688, 14688, 14688, 14688, 14688, 14688, 14688, 14688]",81920,864,864,0.7329256534576416,0.01123923808336258,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,480,480,,8,x_bar,0.1,,0.001,,28.66657018661499,1,100001,200001,169987917,szo,130560,130560,16320,"[16320, 16320, 16320, 16320, 16320, 16320, 16320, 16320]",90112,960,960,0.7329072952270508,0.009698411449790001,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,528,528,,8,x_bar,0.1,,0.001,,31.51082420349121,1,100001,200001,169987917,szo,143616,143616,17952,"[17952, 17952, 17952, 17952, 17952, 17952, 17952, 17952]",98304,1056,1056,0.7329363822937012,0.010043847374618053,,,,,8.0,64.0,48.0,1.0
DGFM+,DGFM+,576,576,,8,x_bar,0.1,,0.001,,34.36801886558533,1,100001,200001,169987917,szo,156672,156672,19584,"[19584, 19584, 19584, 19584, 19584, 19584, 19584, 19584]",106496,1152,1152,0.7329511046409607,0.01068082731217146,,,,,8.0,64.0,48.0,1.0
