worker_count,method,formal_seed,epsilon,scope,hit,first_hit_depth,first_hit_work,first_hit_per_worker_work,first_hit_stat_proxy,censor_depth,censor_work,censor_per_worker_work,capped_depth,capped_work,capped_per_worker_work
1,DGFM+,4,0.03,descriptive,True,30016.0,510304.0,510304.0,0.0298332367092371,57816.0,982944.0,982944.0,30016.0,510304.0,510304.0
1,DGFM+,4,0.02,descriptive,True,37248.0,633216.0,633216.0,0.019797122105956,57816.0,982944.0,982944.0,37248.0,633216.0,633216.0
1,DGFM+,4,0.018,descriptive,True,37824.0,643008.0,643008.0,0.0179461706429719,57816.0,982944.0,982944.0,37824.0,643008.0,643008.0
1,DGFM+,4,0.016,descriptive,True,43904.0,746432.0,746432.0,0.0159116219729185,57816.0,982944.0,982944.0,43904.0,746432.0,746432.0
1,DGFM+,4,0.015,descriptive,True,44096.0,749696.0,749696.0,0.0148957427591085,57816.0,982944.0,982944.0,44096.0,749696.0,749696.0
1,DGFM+,4,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,5,0.05,primary,True,17472.0,297024.0,297024.0,0.0495139397680759,57816.0,982944.0,982944.0,17472.0,297024.0,297024.0
1,DGFM+,5,0.03,descriptive,True,27264.0,463488.0,463488.0,0.0299732852727174,57816.0,982944.0,982944.0,27264.0,463488.0,463488.0
1,DGFM+,5,0.02,descriptive,True,33472.0,569056.0,569056.0,0.0199281238019466,57816.0,982944.0,982944.0,33472.0,569056.0,569056.0
1,DGFM+,5,0.018,descriptive,True,39104.0,664832.0,664832.0,0.017892837524414,57816.0,982944.0,982944.0,39104.0,664832.0,664832.0
1,DGFM+,5,0.016,descriptive,True,43712.0,743168.0,743168.0,0.0156953278928995,57816.0,982944.0,982944.0,43712.0,743168.0,743168.0
1,DGFM+,5,0.015,descriptive,True,57728.0,981440.0,981440.0,0.014890574850142,57816.0,982944.0,982944.0,57728.0,981440.0,981440.0
1,DGFM+,5,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,6,0.05,primary,True,7488.0,127296.0,127296.0,0.0496110171079635,57816.0,982944.0,982944.0,7488.0,127296.0,127296.0
1,DGFM+,6,0.03,descriptive,True,15680.0,266624.0,266624.0,0.0293862354010343,57816.0,982944.0,982944.0,15680.0,266624.0,266624.0
1,DGFM+,6,0.02,descriptive,True,19136.0,325376.0,325376.0,0.0195119008421897,57816.0,982944.0,982944.0,19136.0,325376.0,325376.0
1,DGFM+,6,0.018,descriptive,True,23040.0,391680.0,391680.0,0.0176225192844867,57816.0,982944.0,982944.0,23040.0,391680.0,391680.0
1,DGFM+,6,0.016,descriptive,True,26688.0,453696.0,453696.0,0.0157057344913482,57816.0,982944.0,982944.0,26688.0,453696.0,453696.0
1,DGFM+,6,0.015,descriptive,True,28096.0,477664.0,477664.0,0.0149800647050142,57816.0,982944.0,982944.0,28096.0,477664.0,477664.0
1,DGFM+,6,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,7,0.05,primary,True,10240.0,174112.0,174112.0,0.0499939993023872,57816.0,982944.0,982944.0,10240.0,174112.0,174112.0
1,DGFM+,7,0.03,descriptive,True,30848.0,524480.0,524480.0,0.0292996540665626,57816.0,982944.0,982944.0,30848.0,524480.0,524480.0
1,DGFM+,7,0.02,descriptive,True,40384.0,686560.0,686560.0,0.0199667885899543,57816.0,982944.0,982944.0,40384.0,686560.0,686560.0
1,DGFM+,7,0.018,descriptive,True,42496.0,722464.0,722464.0,0.0179816484451293,57816.0,982944.0,982944.0,42496.0,722464.0,722464.0
1,DGFM+,7,0.016,descriptive,True,46080.0,783360.0,783360.0,0.0158256702125072,57816.0,982944.0,982944.0,46080.0,783360.0,783360.0
1,DGFM+,7,0.015,descriptive,True,46400.0,788864.0,788864.0,0.0148050049319863,57816.0,982944.0,982944.0,46400.0,788864.0,788864.0
1,DGFM+,7,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,8,0.05,primary,True,11520.0,195840.0,195840.0,0.0498032160103321,57816.0,982944.0,982944.0,11520.0,195840.0,195840.0
1,DGFM+,8,0.03,descriptive,True,20160.0,342720.0,342720.0,0.0298394653946161,57816.0,982944.0,982944.0,20160.0,342720.0,342720.0
1,DGFM+,8,0.02,descriptive,True,24896.0,423296.0,423296.0,0.0199078302830457,57816.0,982944.0,982944.0,24896.0,423296.0,423296.0
1,DGFM+,8,0.018,descriptive,True,28480.0,484192.0,484192.0,0.017983790487051,57816.0,982944.0,982944.0,28480.0,484192.0,484192.0
1,DGFM+,8,0.016,descriptive,True,34112.0,579968.0,579968.0,0.0154309980571269,57816.0,982944.0,982944.0,34112.0,579968.0,579968.0
1,DGFM+,8,0.015,descriptive,True,44224.0,751840.0,751840.0,0.014926353469491,57816.0,982944.0,982944.0,44224.0,751840.0,751840.0
1,DGFM+,8,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,9,0.05,primary,True,14848.0,252448.0,252448.0,0.0498483031988143,57816.0,982944.0,982944.0,14848.0,252448.0,252448.0
1,DGFM+,9,0.03,descriptive,True,34304.0,583232.0,583232.0,0.0295506566762924,57816.0,982944.0,982944.0,34304.0,583232.0,583232.0
1,DGFM+,9,0.02,descriptive,True,47872.0,813856.0,813856.0,0.0198102127760648,57816.0,982944.0,982944.0,47872.0,813856.0,813856.0
1,DGFM+,9,0.018,descriptive,True,50752.0,862816.0,862816.0,0.017224570736289,57816.0,982944.0,982944.0,50752.0,862816.0,862816.0
1,DGFM+,9,0.016,descriptive,True,51456.0,874752.0,874752.0,0.0158910602331161,57816.0,982944.0,982944.0,51456.0,874752.0,874752.0
1,DGFM+,9,0.015,descriptive,True,51712.0,879136.0,879136.0,0.014946979470551,57816.0,982944.0,982944.0,51712.0,879136.0,879136.0
1,DGFM+,9,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,10,0.05,primary,True,10944.0,186048.0,186048.0,0.0487722605466842,57816.0,982944.0,982944.0,10944.0,186048.0,186048.0
1,DGFM+,10,0.03,descriptive,True,22400.0,380864.0,380864.0,0.0297801457345485,57816.0,982944.0,982944.0,22400.0,380864.0,380864.0
1,DGFM+,10,0.02,descriptive,True,43264.0,735520.0,735520.0,0.0198446959257125,57816.0,982944.0,982944.0,43264.0,735520.0,735520.0
1,DGFM+,10,0.018,descriptive,True,44480.0,756224.0,756224.0,0.0179358068853616,57816.0,982944.0,982944.0,44480.0,756224.0,756224.0
1,DGFM+,10,0.016,descriptive,True,47616.0,809472.0,809472.0,0.0158574823290109,57816.0,982944.0,982944.0,47616.0,809472.0,809472.0
1,DGFM+,10,0.015,descriptive,True,48576.0,825792.0,825792.0,0.0144027946516871,57816.0,982944.0,982944.0,48576.0,825792.0,825792.0
1,DGFM+,10,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,11,0.05,primary,True,8640.0,146880.0,146880.0,0.0498065538704395,57816.0,982944.0,982944.0,8640.0,146880.0,146880.0
1,DGFM+,11,0.03,descriptive,True,20416.0,347104.0,347104.0,0.0299230590462684,57816.0,982944.0,982944.0,20416.0,347104.0,347104.0
1,DGFM+,11,0.02,descriptive,True,24896.0,423296.0,423296.0,0.0196964256465435,57816.0,982944.0,982944.0,24896.0,423296.0,423296.0
1,DGFM+,11,0.018,descriptive,True,30400.0,516832.0,516832.0,0.0178324077278375,57816.0,982944.0,982944.0,30400.0,516832.0,516832.0
1,DGFM+,11,0.016,descriptive,True,31168.0,529888.0,529888.0,0.015347396954894,57816.0,982944.0,982944.0,31168.0,529888.0,529888.0
1,DGFM+,11,0.015,descriptive,True,31424.0,534272.0,534272.0,0.0149786081165075,57816.0,982944.0,982944.0,31424.0,534272.0,534272.0
1,DGFM+,11,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,12,0.05,primary,True,23424.0,398208.0,398208.0,0.0487396642565727,57816.0,982944.0,982944.0,23424.0,398208.0,398208.0
1,DGFM+,12,0.03,descriptive,True,31872.0,541824.0,541824.0,0.029891712591052,57816.0,982944.0,982944.0,31872.0,541824.0,541824.0
1,DGFM+,12,0.02,descriptive,True,38848.0,660448.0,660448.0,0.0199759230017662,57816.0,982944.0,982944.0,38848.0,660448.0,660448.0
1,DGFM+,12,0.018,descriptive,True,46912.0,797536.0,797536.0,0.0178383067250251,57816.0,982944.0,982944.0,46912.0,797536.0,797536.0
1,DGFM+,12,0.016,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,12,0.015,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,12,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,13,0.05,primary,True,9408.0,159936.0,159936.0,0.0493254922330379,57816.0,982944.0,982944.0,9408.0,159936.0,159936.0
1,DGFM+,13,0.03,descriptive,True,22912.0,389536.0,389536.0,0.0297280475497245,57816.0,982944.0,982944.0,22912.0,389536.0,389536.0
1,DGFM+,13,0.02,descriptive,True,33728.0,573440.0,573440.0,0.0199493300169706,57816.0,982944.0,982944.0,33728.0,573440.0,573440.0
1,DGFM+,13,0.018,descriptive,True,38016.0,646272.0,646272.0,0.0179595556110143,57816.0,982944.0,982944.0,38016.0,646272.0,646272.0
1,DGFM+,13,0.016,descriptive,True,44160.0,750720.0,750720.0,0.0159670673310756,57816.0,982944.0,982944.0,44160.0,750720.0,750720.0
1,DGFM+,13,0.015,descriptive,True,48128.0,818240.0,818240.0,0.0147209893912076,57816.0,982944.0,982944.0,48128.0,818240.0,818240.0
1,DGFM+,13,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,14,0.05,primary,True,15872.0,269888.0,269888.0,0.0499076843261718,57816.0,982944.0,982944.0,15872.0,269888.0,269888.0
1,DGFM+,14,0.03,descriptive,True,30400.0,516832.0,516832.0,0.0298828240483999,57816.0,982944.0,982944.0,30400.0,516832.0,516832.0
1,DGFM+,14,0.02,descriptive,True,37760.0,641984.0,641984.0,0.0196510031819343,57816.0,982944.0,982944.0,37760.0,641984.0,641984.0
1,DGFM+,14,0.018,descriptive,True,44352.0,753984.0,753984.0,0.0179426502436399,57816.0,982944.0,982944.0,44352.0,753984.0,753984.0
1,DGFM+,14,0.016,descriptive,True,52928.0,899840.0,899840.0,0.0159929972141981,57816.0,982944.0,982944.0,52928.0,899840.0,899840.0
1,DGFM+,14,0.015,descriptive,True,56128.0,954208.0,954208.0,0.0149267185479402,57816.0,982944.0,982944.0,56128.0,954208.0,954208.0
1,DGFM+,14,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,15,0.05,primary,True,10368.0,176256.0,176256.0,0.0498328320682048,57816.0,982944.0,982944.0,10368.0,176256.0,176256.0
1,DGFM+,15,0.03,descriptive,True,22464.0,381888.0,381888.0,0.0296121351420879,57816.0,982944.0,982944.0,22464.0,381888.0,381888.0
1,DGFM+,15,0.02,descriptive,True,27136.0,461344.0,461344.0,0.0193378627300262,57816.0,982944.0,982944.0,27136.0,461344.0,461344.0
1,DGFM+,15,0.018,descriptive,True,31424.0,534272.0,534272.0,0.0179666019976139,57816.0,982944.0,982944.0,31424.0,534272.0,534272.0
1,DGFM+,15,0.016,descriptive,True,41600.0,707264.0,707264.0,0.0158770475536584,57816.0,982944.0,982944.0,41600.0,707264.0,707264.0
1,DGFM+,15,0.015,descriptive,True,50112.0,851904.0,851904.0,0.0148521335795521,57816.0,982944.0,982944.0,50112.0,851904.0,851904.0
1,DGFM+,15,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,16,0.05,primary,True,18240.0,310080.0,310080.0,0.0491736568510532,57816.0,982944.0,982944.0,18240.0,310080.0,310080.0
1,DGFM+,16,0.03,descriptive,True,26176.0,445024.0,445024.0,0.0298769008368253,57816.0,982944.0,982944.0,26176.0,445024.0,445024.0
1,DGFM+,16,0.02,descriptive,True,38592.0,656064.0,656064.0,0.0194742400199174,57816.0,982944.0,982944.0,38592.0,656064.0,656064.0
1,DGFM+,16,0.018,descriptive,True,40768.0,693088.0,693088.0,0.0174650605767965,57816.0,982944.0,982944.0,40768.0,693088.0,693088.0
1,DGFM+,16,0.016,descriptive,True,43008.0,731136.0,731136.0,0.0158000234514474,57816.0,982944.0,982944.0,43008.0,731136.0,731136.0
1,DGFM+,16,0.015,descriptive,True,43456.0,738784.0,738784.0,0.0149378320202231,57816.0,982944.0,982944.0,43456.0,738784.0,738784.0
1,DGFM+,16,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,17,0.05,primary,True,20800.0,353632.0,353632.0,0.0498561821877956,57816.0,982944.0,982944.0,20800.0,353632.0,353632.0
1,DGFM+,17,0.03,descriptive,True,33792.0,574464.0,574464.0,0.029547668993473,57816.0,982944.0,982944.0,33792.0,574464.0,574464.0
1,DGFM+,17,0.02,descriptive,True,48960.0,832320.0,832320.0,0.0196908693760633,57816.0,982944.0,982944.0,48960.0,832320.0,832320.0
1,DGFM+,17,0.018,descriptive,True,50368.0,856288.0,856288.0,0.0178801678121089,57816.0,982944.0,982944.0,50368.0,856288.0,856288.0
1,DGFM+,17,0.016,descriptive,True,52416.0,891072.0,891072.0,0.0159586668014526,57816.0,982944.0,982944.0,52416.0,891072.0,891072.0
1,DGFM+,17,0.015,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,17,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,18,0.05,primary,True,11136.0,189312.0,189312.0,0.0496971420943737,57816.0,982944.0,982944.0,11136.0,189312.0,189312.0
1,DGFM+,18,0.03,descriptive,True,26624.0,452672.0,452672.0,0.0296981316059827,57816.0,982944.0,982944.0,26624.0,452672.0,452672.0
1,DGFM+,18,0.02,descriptive,True,33600.0,571200.0,571200.0,0.0198046639561653,57816.0,982944.0,982944.0,33600.0,571200.0,571200.0
1,DGFM+,18,0.018,descriptive,True,35968.0,611488.0,611488.0,0.0179786551743745,57816.0,982944.0,982944.0,35968.0,611488.0,611488.0
1,DGFM+,18,0.016,descriptive,True,40256.0,684416.0,684416.0,0.0159694384783506,57816.0,982944.0,982944.0,40256.0,684416.0,684416.0
1,DGFM+,18,0.015,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,18,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
1,DGFM+,19,0.05,primary,True,9984.0,169728.0,169728.0,0.0487287119030952,57816.0,982944.0,982944.0,9984.0,169728.0,169728.0
1,DGFM+,19,0.03,descriptive,True,30784.0,523360.0,523360.0,0.0298149120062589,57816.0,982944.0,982944.0,30784.0,523360.0,523360.0
1,DGFM+,19,0.02,descriptive,True,37184.0,632192.0,632192.0,0.0198414996266365,57816.0,982944.0,982944.0,37184.0,632192.0,632192.0
1,DGFM+,19,0.018,descriptive,True,41728.0,709408.0,709408.0,0.0178337655961513,57816.0,982944.0,982944.0,41728.0,709408.0,709408.0
1,DGFM+,19,0.016,descriptive,True,45632.0,775808.0,775808.0,0.0158663857728242,57816.0,982944.0,982944.0,45632.0,775808.0,775808.0
1,DGFM+,19,0.015,descriptive,True,46528.0,791008.0,791008.0,0.0149740856140851,57816.0,982944.0,982944.0,46528.0,791008.0,791008.0
1,DGFM+,19,0.01,descriptive,False,,,,,57816.0,982944.0,982944.0,57816.0,982944.0,982944.0
2,NOG-ZO,0,0.05,primary,True,216.0,221184.0,110592.0,0.0480644330382347,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,0,0.03,descriptive,True,232.0,237568.0,118784.0,0.0274753998965024,960.0,983040.0,491520.0,232.0,237568.0,118784.0
2,NOG-ZO,0,0.02,descriptive,True,240.0,245760.0,122880.0,0.0194011628627777,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,0,0.018,descriptive,True,244.0,249856.0,124928.0,0.016056852415204,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,0,0.016,descriptive,True,248.0,253952.0,126976.0,0.0145490057766437,960.0,983040.0,491520.0,248.0,253952.0,126976.0
2,NOG-ZO,0,0.015,descriptive,True,248.0,253952.0,126976.0,0.0145490057766437,960.0,983040.0,491520.0,248.0,253952.0,126976.0
2,NOG-ZO,0,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,1,0.05,primary,True,216.0,221184.0,110592.0,0.044874157756567,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,1,0.03,descriptive,True,228.0,233472.0,116736.0,0.0292112454771995,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,1,0.02,descriptive,True,236.0,241664.0,120832.0,0.0199537891894578,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,1,0.018,descriptive,True,240.0,245760.0,122880.0,0.0168341808021068,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,1,0.016,descriptive,True,244.0,249856.0,124928.0,0.0151810813695192,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,1,0.015,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,1,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,2,0.05,primary,True,216.0,221184.0,110592.0,0.0444077439606189,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,2,0.03,descriptive,True,228.0,233472.0,116736.0,0.0285880267620086,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,2,0.02,descriptive,True,236.0,241664.0,120832.0,0.019910579547286,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,2,0.018,descriptive,True,240.0,245760.0,122880.0,0.0171105116605758,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,2,0.016,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,2,0.015,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,2,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,3,0.05,primary,True,216.0,221184.0,110592.0,0.0461339578032493,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,3,0.03,descriptive,True,232.0,237568.0,118784.0,0.0255220048129558,960.0,983040.0,491520.0,232.0,237568.0,118784.0
2,NOG-ZO,3,0.02,descriptive,True,240.0,245760.0,122880.0,0.017088696360588,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,3,0.018,descriptive,True,240.0,245760.0,122880.0,0.017088696360588,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,3,0.016,descriptive,True,244.0,249856.0,124928.0,0.0149018075317144,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,3,0.015,descriptive,True,244.0,249856.0,124928.0,0.0149018075317144,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,3,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,4,0.05,primary,True,216.0,221184.0,110592.0,0.0463395193219184,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,4,0.03,descriptive,True,228.0,233472.0,116736.0,0.0298857353627681,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,4,0.02,descriptive,True,236.0,241664.0,120832.0,0.0198211856186389,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,4,0.018,descriptive,True,240.0,245760.0,122880.0,0.016433548182249,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,4,0.016,descriptive,True,244.0,249856.0,124928.0,0.0139376940205693,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,4,0.015,descriptive,True,244.0,249856.0,124928.0,0.0139376940205693,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,4,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,5,0.05,primary,True,212.0,217088.0,108544.0,0.0499422140419483,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,5,0.03,descriptive,True,228.0,233472.0,116736.0,0.0281663611531257,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,5,0.02,descriptive,True,236.0,241664.0,120832.0,0.0194869861006736,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,5,0.018,descriptive,True,240.0,245760.0,122880.0,0.0165596138685941,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,5,0.016,descriptive,True,244.0,249856.0,124928.0,0.0150250885635614,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,5,0.015,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,5,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,6,0.05,primary,True,212.0,217088.0,108544.0,0.0480850115418434,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,6,0.03,descriptive,True,228.0,233472.0,116736.0,0.0260819271206855,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,6,0.02,descriptive,True,236.0,241664.0,120832.0,0.0169899649918079,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,6,0.018,descriptive,True,236.0,241664.0,120832.0,0.0169899649918079,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,6,0.016,descriptive,True,240.0,245760.0,122880.0,0.0143804708495736,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,6,0.015,descriptive,True,240.0,245760.0,122880.0,0.0143804708495736,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,6,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,7,0.05,primary,True,212.0,217088.0,108544.0,0.0496383681893348,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,7,0.03,descriptive,True,228.0,233472.0,116736.0,0.0286203082650899,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,7,0.02,descriptive,True,236.0,241664.0,120832.0,0.0193386636674404,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,7,0.018,descriptive,True,240.0,245760.0,122880.0,0.0165189281105995,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,7,0.016,descriptive,True,244.0,249856.0,124928.0,0.0150861041620373,960.0,983040.0,491520.0,244.0,249856.0,124928.0
2,NOG-ZO,7,0.015,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,7,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,8,0.05,primary,True,212.0,217088.0,108544.0,0.0480502434074878,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,8,0.03,descriptive,True,228.0,233472.0,116736.0,0.0260307174175977,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,8,0.02,descriptive,True,236.0,241664.0,120832.0,0.0176426228135824,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,8,0.018,descriptive,True,236.0,241664.0,120832.0,0.0176426228135824,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,8,0.016,descriptive,True,240.0,245760.0,122880.0,0.0146125359460711,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,8,0.015,descriptive,True,240.0,245760.0,122880.0,0.0146125359460711,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,8,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,9,0.05,primary,True,212.0,217088.0,108544.0,0.0482708811759948,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,9,0.03,descriptive,True,228.0,233472.0,116736.0,0.0261260159313678,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,9,0.02,descriptive,True,236.0,241664.0,120832.0,0.0169180687516927,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,9,0.018,descriptive,True,236.0,241664.0,120832.0,0.0169180687516927,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,9,0.016,descriptive,True,240.0,245760.0,122880.0,0.0144534790888428,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,9,0.015,descriptive,True,240.0,245760.0,122880.0,0.0144534790888428,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,9,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,10,0.05,primary,True,212.0,217088.0,108544.0,0.0467927865684032,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,10,0.03,descriptive,True,228.0,233472.0,116736.0,0.0250128787010908,960.0,983040.0,491520.0,228.0,233472.0,116736.0
2,NOG-ZO,10,0.02,descriptive,True,236.0,241664.0,120832.0,0.0173159129917621,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,10,0.018,descriptive,True,236.0,241664.0,120832.0,0.0173159129917621,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,10,0.016,descriptive,True,240.0,245760.0,122880.0,0.0145457051694393,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,10,0.015,descriptive,True,240.0,245760.0,122880.0,0.0145457051694393,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,10,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,11,0.05,primary,True,212.0,217088.0,108544.0,0.0474829487502574,960.0,983040.0,491520.0,212.0,217088.0,108544.0
2,NOG-ZO,11,0.03,descriptive,True,224.0,229376.0,114688.0,0.029263375326991,960.0,983040.0,491520.0,224.0,229376.0,114688.0
2,NOG-ZO,11,0.02,descriptive,True,236.0,241664.0,120832.0,0.0161180403083562,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,11,0.018,descriptive,True,236.0,241664.0,120832.0,0.0161180403083562,960.0,983040.0,491520.0,236.0,241664.0,120832.0
2,NOG-ZO,11,0.016,descriptive,True,240.0,245760.0,122880.0,0.0139948213472962,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,11,0.015,descriptive,True,240.0,245760.0,122880.0,0.0139948213472962,960.0,983040.0,491520.0,240.0,245760.0,122880.0
2,NOG-ZO,11,0.01,descriptive,False,,,,,960.0,983040.0,491520.0,960.0,983040.0,491520.0
2,NOG-ZO,12,0.05,primary,True,216.0,221184.0,110592.0,0.0447713062167167,960.0,983040.0,491520.0,216.0,221184.0,110592.0
2,NOG-ZO,12,0.03,descriptive,True,228.0,233472.0,116736.0,0.0288191512227058,960.0,983040.0,491520.0,228.0,233472.0,116736.0
