candidate_id,method,epsilon,formal_seed,hit,censored,first_hit_iteration,first_hit_depth,first_hit_total_work,first_hit_per_worker_work,first_hit_training_time,first_hit_stat_proxy,final_iteration,final_depth,final_total_work,final_stat_proxy,parameters
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,100,True,False,196,198,25344,3168,10.002032786607742,0.0073167975060641766,960,962,123136,0.007463385351002216,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,101,True,False,532,534,68352,8544,26.325742676854134,0.007629782892763615,960,962,123136,0.008736100979149342,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.008,102,True,False,100,102,13056,1632,4.308532118797302,0.007502209860831499,960,962,123136,0.008035599254071712,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,100,True,False,388,390,49920,6240,18.34467911720276,0.0071108052507042885,960,962,123136,0.007463385351002216,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,101,False,True,,,,,,,960,962,123136,0.008736100979149342,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-2,NOG-FO,0.0075,102,False,True,,,,,,,960,962,123136,0.008035599254071712,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,100,True,False,8,10,1280,160,0.5319491326808929,0.00997374951839447,960,962,123136,0.010168453678488731,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,101,True,False,8,10,1280,160,0.5281704366207123,0.010386469773948193,960,962,123136,0.010618519969284534,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.011,102,True,False,8,10,1280,160,0.9849525541067123,0.010127894580364227,960,962,123136,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.01,100,True,False,104,106,13568,1696,4.2605105340480804,0.009612477384507656,960,962,123136,0.010168453678488731,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}"
