candidate_id,method,epsilon,num_seeds,hit_count,hit_rate,full_hit,median_final_stat_proxy,parameters,median_depth,median_total_work,median_per_worker_work,median_training_time,pareto_frontier,selected,selection_status
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.008,3,0,0.0,False,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p03__smooth_B-2,NOG-FO,0.0075,3,0,0.0,False,0.010531156323850155,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.03, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",10,1280,160,0.6590185314416885,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",58,7424,928,3.3901981711387634,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",154,19712,2464,8.90046301484108,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.008,3,0,0.0,False,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p1__smooth_B-2,NOG-FO,0.0075,3,0,0.0,False,0.008550414815545082,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.1, ""smooth_B"": 2}",inf,inf,inf,inf,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.011,3,3,1.0,True,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",10,1280,160,0.5959302335977554,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.01,3,3,1.0,True,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",58,7424,928,2.531896010041237,False,False,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.009,3,3,1.0,True,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",58,7424,928,2.531896010041237,True,True,full-hit
NOG-FO__M-8__data_B_total-64__eta-0p3__smooth_B-2,NOG-FO,0.008,3,3,1.0,True,0.007719893474131823,"{""M"": 8, ""data_B_total"": 64, ""eta"": 0.3, ""smooth_B"": 2}",202,25856,3232,15.085001200437546,False,False,full-hit
