candidate_id,method,formal_seed,prefix_rounds,coarse_checkpoint_count,extension_prefix_checkpoint_count,shared_checkpoint_count,coarse_only_iterations,expected_boundary_difference,passed,max_abs_difference,errors
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,100,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,101,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,102,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,100,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,101,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,102,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,100,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,101,1920,41,40,40,[1920],True,True,0.0,
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,102,1920,41,40,40,[1920],True,True,0.0,
