candidate_id,method,epsilon,formal_seed,hit,censored,first_hit_iteration,first_hit_depth,first_hit_total_work,first_hit_per_worker_work,first_hit_training_time,first_hit_stat_proxy,final_iteration,final_depth,final_total_work,final_stat_proxy,parameters
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-4,NOG-FO,0.0075,102,True,False,340,342,87552,10944,11.453819528222084,0.007390020880848169,960,962,246272,0.008044366724789143,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 4}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.011,100,True,False,4,6,3072,384,0.45156651735305786,0.0098458556458354,960,962,492544,0.0069394479505717754,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.011,101,True,False,4,6,3072,384,0.44742272794246674,0.009901744313538074,960,962,492544,0.008152998983860016,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.011,102,True,False,4,6,3072,384,0.4107118397951126,0.009952845983207226,960,962,492544,0.007974649779498577,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.01,100,True,False,4,6,3072,384,0.45156651735305786,0.0098458556458354,960,962,492544,0.0069394479505717754,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.01,101,True,False,4,6,3072,384,0.44742272794246674,0.009901744313538074,960,962,492544,0.008152998983860016,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.01,102,True,False,4,6,3072,384,0.4107118397951126,0.009952845983207226,960,962,492544,0.007974649779498577,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.009,100,True,False,52,54,27648,3456,2.1586127877235413,0.007471699733287096,960,962,492544,0.0069394479505717754,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.009,101,True,False,52,54,27648,3456,2.137771099805832,0.007531212642788887,960,962,492544,0.008152998983860016,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.009,102,True,False,52,54,27648,3456,2.139466315507889,0.008003086782991886,960,962,492544,0.007974649779498577,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.008,100,True,False,148,150,76800,9600,5.634524464607239,0.00762622244656086,960,962,492544,0.0069394479505717754,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.008,101,True,False,628,630,322560,40320,22.70260737836361,0.00797500554472208,960,962,492544,0.008152998983860016,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.008,102,True,False,100,102,52224,6528,3.7904585152864456,0.007555254269391298,960,962,492544,0.007974649779498577,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.0075,100,True,False,484,486,248832,31104,17.920050904154778,0.0072053479962050915,960,962,492544,0.0069394479505717754,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.0075,101,False,True,,,,,,,960,962,492544,0.008152998983860016,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
NOG-FO__M-4__data_B_total-64__eta-1p0__smooth_B-8,NOG-FO,0.0075,102,False,True,,,,,,,960,962,492544,0.007974649779498577,"{""M"": 4, ""data_B_total"": 64, ""eta"": 1.0, ""smooth_B"": 8}"
